,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
852,4140092,EMPIRE MOBILE HOME PARK,Centre,Ground water,75,4,2.192554543,6.706099564,Private,38,Rural,42,0,42,1,0,0,1,1,34.01873060820684,0.16497601651159438,0.1536683461245087,7.9812693917931625
853,4140094,HAINES WOODWARD MUNICIPAL AUTH,Centre,Ground water,140,5,4.1066056269999995,4.747830463000001,Local government,77,Rural,8,0,8,1,0,1,1,1,35.96909501579496,-0.5469996644121975,-0.8424416706628565,-27.969095015794963
854,4140095,PENN STATE UNIV.,Centre,Ground water,37000,20,14.5007473,24.03838221,State government,437,Rural,8,0,8,1,0,1,0,1,19.95581994295082,-0.41914456642070275,-0.5524351590196539,-11.955819942950821
855,4140096,STATE COLLEGE BORO WATER AUTH.,Centre,Surface water,72000,34,5.2551696880000005,18.06404417,Local government,14184,Rural,0,0,0,1,0,1,0,0,20.16625773479863,-0.6996963929585304,-1.9316541695385936,-20.16625773479863
856,4140098,ROCKVIEW,Centre,Surface water,5200,6,80.18604748,65.01425584,State government,27,Urban,6,1,7,0,1,1,1,0,5.773922797196661,0.14427740518777807,0.13549658279451054,1.2260772028033387
857,4140101,PAW BOGGS,Centre,Groundwater under influence of surface water,80,5,6.100956644,3.745486482,Private,21,Rural,0,0,0,1,0,0,1,1,31.649893819230893,-0.7027985338271837,-2.0432122549004483,-31.649893819230893
858,4140104,ORVISTON WATER ASSOC INC,Centre,Ground water,60,5,1.312850979,0.0,Private,56,Rural,10,0,10,1,0,0,1,1,34.38334783695241,-0.49870714842997843,-0.7178696654321618,-24.38334783695241
859,4140107,GREGG TOWNSHIP WATER AUTHORITY,Centre,Groundwater under influence of surface water,670,5,3.85765193,0.0,Local government,158,Rural,16,0,16,1,0,1,1,1,35.99997946319734,-0.39081211331215837,-0.5015065187251382,-19.99997946319734
860,4140108,HAINES AARONSBURG MUN AUTH,Centre,Groundwater under influence of surface water,550,12,4.413997655,3.7760604630000003,Private,244,Rural,4,0,4,1,0,0,0,1,21.48116753717357,-0.5698297487645094,-0.9114258710144597,-17.48116753717357
861,4140109,UPPER HALFMOON WATER,Centre,Ground water,1500,14,0.870974053,4.382967498999999,Private,600,Rural,4,0,4,1,0,0,0,1,22.897608044236684,-0.5783038728762444,-0.939178284074155,-18.897608044236684
862,4140110,MONUMENT WATER ASSOC,Centre,Ground water,140,5,1.611653667,1.493246993,Private,54,Rural,15,0,15,1,0,0,1,1,34.238711219176004,-0.39513526703074797,-0.50905967591152,-19.238711219176004
863,4140111,MADISONBURG WATER WORKS,Centre,Groundwater under influence of surface water,250,7,3.9831368289999998,3.394094482,Public/Private,100,Rural,4,0,4,1,0,0,1,1,32.86352084326049,-0.6174350005675703,-1.088998487683579,-28.86352084326049
864,4140118,SPRING TWP WATER AUTHORITY,Centre,Ground water,3300,5,6.948136082,18.06258774,Local government,1448,Rural,10,0,10,1,0,1,0,1,22.740215089132498,-0.3925449069524909,-0.5045349159216961,-12.740215089132498
865,4140119,OAK RIDGE AUTHORITY,Centre,Ground water,700,3,0.208122627,0.0,Local government,283,Rural,7,0,7,1,0,1,0,1,25.306309475114784,-0.5074053196852663,-0.738632491130588,-18.306309475114784
866,4140120,WALKER TWP WATER ASSOC,Centre,Ground water,3250,9,1.681295891,2.127468681,Private,1493,Rural,1,0,1,1,0,0,0,1,22.529481055765395,-0.6694924506272524,-1.4037765549833967,-21.529481055765395
867,4140123,HALFMOON WATER ASSOCIATION,Centre,Ground water,300,3,5.905005566,0.0,Private,75,Rural,4,0,4,1,0,0,1,1,31.671078562756126,-0.6140395537234404,-1.0742089803470436,-27.671078562756126
868,4140124,RIDGE CREST COMMUNITY,Centre,Ground water,300,4,0.691108452,4.164831703,Private,105,Rural,2,0,2,1,0,0,1,1,34.877853767878236,-0.6629769262578697,-1.3491473687852769,-32.877853767878236
869,4140125,COUNTRY CLUB PARK,Centre,Ground water,81,5,5.007532191,13.76699665,Local government,28,Rural,12,3,15,1,0,1,1,1,35.636532915246974,-0.40733485076405923,-0.5307802661745276,-20.636532915246974
870,4140127,SALEM HILL HAVEN HOME,Centre,Ground water,32,3,4.1056901660000005,4.024789366,Public/Private,1,Rural,4,0,4,1,0,0,1,1,32.80720344082859,-0.6172801488044701,-1.0883147334630472,-28.807203440828587
871,4140129,EAGLE CREEK,Centre,Ground water,60,3,2.317858756,0.0,Private,25,Rural,16,0,16,1,0,0,1,1,33.77056422512478,-0.3700042009334039,-0.4661453759788384,-17.77056422512478
872,4180035,BEECH CREEK BOROUGH AUTHORITY,Clinton,Ground water,1800,4,1.7122453530000001,4.793309293,Local government,680,Rural,1,0,1,1,0,1,0,1,24.72391286411745,-0.6729033993042169,-1.4345897882684215,-23.72391286411745
873,4180048,CITY OF LOCK HAVEN WATER DEPT,Clinton,Surface water,9890,7,5.118047042,8.397538324,Local government,3200,Urban,3,1,4,0,1,1,0,0,13.955988684213427,-0.4964781762481296,-0.7127743199917095,-9.955988684213427
874,4180049,SUBURBAN LOCK HAVEN WATER AUTH,Clinton,Surface water purchased,9700,11,5.67583886,5.96478992,Local government,3172,Rural,39,1,40,1,0,1,0,0,19.832438611027612,0.7113743298484703,0.556839606029119,20.167561388972388
875,4180050,EASTVILLE WATER ASSOCIATION,Clinton,Ground water,75,4,2.181595765,2.736286015,Private,23,Rural,96,0,96,1,0,0,1,1,33.923241414683496,1.286736888707604,0.8853038922902927,62.076758585316504
876,4180051,GREENBURR WATER ASSOCIATION,Clinton,Ground water,115,4,2.372367851,4.366023897,Private,42,Rural,214,1,215,1,0,0,1,1,33.849401157662896,3.763049604200065,1.8660295852009268,181.1505988423371
877,4180052,LOGANTON BORO WATER SYSTEM,Clinton,Ground water,402,10,2.2418912669999997,3.5559584760000003,Local government,192,Rural,25,0,25,1,0,1,1,1,37.155917714999745,-0.23019366160043414,-0.2612833674594129,-12.155917714999745
878,4180055,PORTER TOWNSHIP MUNICIPAL AUTH,Clinton,Surface water,425,5,3.281420862,0.0,Local government,133,Rural,62,0,62,1,0,1,1,0,31.29352226409914,0.6895532550578248,0.5428667665191458,30.70647773590086
879,4180058,RENOVO BOROUGH WATER AUTHORITY,Clinton,Surface water,1800,8,4.497228109,6.383960927,Local government,865,Rural,4,0,4,1,0,1,0,0,20.261561436346675,-0.5615956900551047,-0.8856648157397586,-16.261561436346675
880,4180059,SOUTH RENOVO WATER SYSTEM,Clinton,Surface water,540,4,4.509501335,6.348841521000001,Local government,275,Rural,55,0,55,1,0,1,0,0,20.256573465312602,1.2001618158052638,0.840013241756149,34.7434265346874
881,4180060,CHAPMAN TWP WATER AUTHORITY,Clinton,Surface water purchased,270,9,4.15745004,3.726341552,Local government,125,Rural,16,0,16,1,0,1,1,0,30.893898502712045,-0.33875335978549836,-0.41582252689385674,-14.893898502712045
882,4180062,CRAWFORD TOWNSHIP AUTHORITY,Clinton,Surface water,600,5,1.851112537,3.617098145,Local government,242,Rural,1,0,1,1,0,1,0,0,21.19949385223458,-0.6670858318918493,-1.383340093543244,-20.19949385223458
883,4180064,ROTE MUTUAL WATER ASSOCIATION,Clinton,Groundwater under influence of surface water,481,6,3.8516620539999997,4.049469313,Private,231,Rural,20,0,20,1,0,0,0,1,21.702896218731354,-0.054948228530914654,-0.056437135436468645,-1.7028962187313539
884,4180066,BOONEVILLE MUTUAL WATER ASSOC,Clinton,Ground water,87,6,2.2501256919999997,4.3750097960000005,Private,38,Rural,77,0,77,1,0,0,1,1,33.92375210575605,0.8928779485562108,0.6681899521546323,43.07624789424395
885,4180067,APPALACHIAN UTILITIES INC,Clinton,Ground water,3000,10,1.651135292,3.121465783,Private,1417,Rural,11,0,11,1,0,0,0,1,22.558621226888313,-0.35897392345094825,-0.44802879839481735,-11.558621226888313
886,4180069,BALD EAGLE BOYS CAMP,Clinton,Ground water,43,3,2.577487331,6.788650215,Public/Private,7,Rural,10,1,11,1,0,0,1,1,33.78733787774745,-0.4742255510449229,-0.6627014285322286,-22.787337877747447
887,4180070,CENT CLINTON CO WATER FIL AUTH,Clinton,Surface water,19261,3,2.668131673,9.980628722999999,Local government,1,Rural,2,0,2,1,0,1,1,0,31.878914904924855,-0.6587437146542745,-1.3178188669528954,-29.878914904924855
888,4180071,EAGLE RIDGE PERSONAL CARE HOME,Clinton,Ground water,37,3,2.27944603,6.570661874,Private,4,Rural,8,0,8,1,0,0,1,1,33.96239608102632,-0.5375367492999338,-0.8160370665493849,-25.96239608102632
889,4190008,SUEZ WATER PA INC BLOOMSBURG,Columbia,Surface water,24900,6,6.547826913,9.722890939,Private,5135,Urban,0,0,0,0,1,0,0,0,12.426714560365117,-0.6944659135963231,-1.8056812145260783,-12.426714560365117
890,4190011,CATAWISSA MUNICIPAL WATER AUTH,Columbia,Ground water,1644,20,2.385423013,3.335719618,Local government,625,Urban,16,0,16,0,1,1,0,1,16.968995770533425,-0.0398643202405317,-0.04063778846783396,-0.9689957705334251
891,4190012,ORANGEVILLE MUNICIPAL WATER AU,Columbia,Ground water,500,4,1.710065999,3.461191851,Local government,150,Urban,1,0,1,0,1,1,1,1,26.084303203370517,-0.6747327454465472,-1.4521299631239881,-25.084303203370517
892,4190013,PA AMERICAN WATER BERWICK,Columbia,Ground water,12880,6,5.278438196000001,7.104266549,Private,6255,Urban,0,0,0,0,1,0,0,1,14.746361556284523,-0.6965955114604285,-1.8509695882969246,-14.746361556284523
893,4190014,BENTON MUNICIPAL WATER AUTH,Columbia,Groundwater under influence of surface water,1100,3,2.368145436,3.422405175,Local government,464,Rural,12,0,12,1,0,1,0,1,24.410084055241775,-0.3564786557982293,-0.4439833565878767,-12.410084055241775
894,4190015,WONDERVIEW WATER CO,Columbia,Ground water,350,7,3.81097926,9.407910865,Private,161,Rural,29,1,30,1,0,0,1,1,33.11541759069893,-0.0661404127961172,-0.06831901625698103,-3.1154175906989323
895,4190016,AQUA PA MIFFLIN TOWNSHIP,Columbia,Ground water,1220,6,4.689320162,5.038447059,Private,480,Urban,1,1,2,0,1,0,0,1,14.879327214341062,-0.6030515214968375,-1.0294676229289261,-12.879327214341062
896,4190017,MILLVILLE MUNICIPAL AUTHORITY,Columbia,Groundwater under influence of surface water,969,6,1.892674437,3.2673364819999997,Local government,287,Rural,7,0,7,1,0,1,0,1,24.615752375601463,-0.5018254827861591,-0.7252547524636661,-17.615752375601463
897,4190019,BROOKSIDE VILLAGE MHP,Columbia,Ground water,475,7,2.365121549,0.0,Private,170,Urban,61,0,61,0,1,0,1,1,23.465006917423153,1.121160158520117,0.7975780283915884,37.53499308257685
898,4190020,STONY BROOK CIRCLE MHP,Columbia,Ground water,356,5,2.466134933,5.4355491339999995,Private,185,Urban,9,3,12,0,1,0,1,1,23.519268610980642,-0.34329192234165035,-0.4229438672721452,-11.519268610980642
899,4190021,MOUNTAIN VIEW ESTATES,Columbia,Ground water,80,5,5.090103719,5.078400964,Private,36,Rural,7,0,7,1,0,0,1,1,32.26012181267053,-0.5503822199635996,-0.8521738778823317,-25.260121812670533
900,4190026,SIGNATURE HEALTHCARE BLOOM R&W,Columbia,Ground water,60,3,2.577207996,4.248141268,Public/Private,1,Urban,4,2,6,0,1,0,1,1,23.451469332932323,-0.5215684569972827,-0.7738828800481475,-17.451469332932323
901,4190285,THE GARDENS AT ORANGEVILLE,Columbia,Ground water,118,3,1.72461912,3.31323082,Private,1,Urban,2,0,2,0,1,0,1,1,23.79512086709666,-0.6420760152988948,-1.212198661818444,-21.79512086709666
902,4190286,HELLERS MOBILE HOME PARK,Columbia,Ground water,37,6,4.170645119,9.292178467000001,Private,48,Rural,40,3,43,1,0,0,1,1,32.90010063975501,0.2158139327620953,0.19711992784240753,10.09989936024499
903,4190289,HERITAGE HILLSIDE ESTATES,Columbia,Ground water,90,3,2.518890035,5.391950832000001,Private,40,Urban,24,0,24,0,1,0,1,1,23.496301903815123,0.015025497250220598,0.014920546533666488,0.5036980961848769
904,4190296,PLEASANT VIEW ESTATES,Columbia,Ground water,390,9,3.995644248,1.606603079,Private,110,Urban,91,2,93,0,1,0,1,1,22.818049772012433,2.1551130442804713,1.2850471355951583,70.18195022798757
905,4190298,COUNTRY TERRACE ESTATES,Columbia,Ground water,70,3,2.770962776,5.475483106,Private,58,Rural,3,0,3,1,0,0,1,1,33.63709701296192,-0.6404131555619673,-1.2025370229398924,-30.637097012961917
906,4190840,SUEZ WATER PA INC COLCO IND PK,Columbia,Ground water,341,7,3.789800995,3.638689493,Private,54,Urban,0,0,0,0,1,0,1,1,22.9375272334027,-0.700724793786646,-1.9640661594044457,-22.9375272334027
907,4290003,WELLS TANNERY WATER SYS,Fulton,Ground water,95,5,2.424265384,5.394782814,Private,30,Rural,36,1,37,1,0,0,1,1,33.8443456005909,0.0655622724347735,0.0636421267690757,3.1556543994091015
908,4290004,BELFAST TWP MUNI AUTH,Fulton,Ground water,276,3,1.4062436130000002,0.955549972,Private,105,Rural,0,0,0,1,0,0,1,1,34.35079191594366,-0.7032301141465164,-2.0629256186974927,-34.35079191594366
909,4290005,MCCONNELLSBURG BORO MUNI AUTH,Fulton,Groundwater under influence of surface water,2000,27,3.759298787,8.132687069,Local government,890,Rural,150,0,150,1,0,1,0,1,23.895065673594473,3.699624863841362,1.8456751662219992,126.10493432640553
910,4310011,DUDLEY CARBON COALMONT JM AUTH,Huntingdon,Ground water,403,4,3.4296818439999996,2.816350626,Local government,136,Rural,38,0,38,1,0,1,1,1,36.354188331535866,0.03184897711973622,0.03138377271287133,1.645811668464134
911,4310012,HUNTINGDON BORO WATER DEPT,Huntingdon,Surface water,13776,3,6.290504532000001,4.966105644,Local government,2730,Urban,1,0,1,0,1,1,0,0,13.630780084719868,-0.6446234720853948,-1.2283104320913956,-12.630780084719868
912,4310014,YOUTH FORESTRY CAMP NO 3,Huntingdon,Ground water,43,3,2.058015158,3.6142270310000004,State government,6,Rural,5,0,5,1,0,1,1,1,37.280012456771395,-0.609257491435817,-1.0540046950666928,-32.280012456771395
913,4310015,MAPLETON MUNI WATER AUTH,Huntingdon,Surface water,570,4,3.379954337,8.269390189,Local government,222,Rural,47,2,49,1,0,1,0,0,20.700241013554592,0.9568701362648928,0.7055521492988789,28.299758986445408
914,4310016,MT UNION MUNICIPAL AUTH,Huntingdon,Surface water,5801,12,8.698487987,17.7184032,Local government,1731,Urban,120,0,120,0,1,1,0,0,13.182672837234922,5.633431011440212,2.4043311939851777,106.81732716276508
915,4310017,NEELYTON WATER COOP,Huntingdon,Ground water,57,4,4.631521035,2.617390761,Private,32,Rural,29,0,29,1,0,0,1,1,32.46534599101354,-0.07503131335851738,-0.07785743238024137,-3.4653459910135425
916,4310019,PETERSBURG BOR WATER AUTH,Huntingdon,Surface water,650,7,2.289167526,40.35230951,Local government,295,Rural,73,1,74,1,0,1,0,0,21.627479826344626,1.6957571450760638,1.0844603816977763,52.372520173655374
917,4310021,ALEXANDRIA BORO WATER AUTH,Huntingdon,Surface water,815,6,2.193961313,40.04254028,Local government,336,Rural,26,0,26,1,0,1,0,0,21.659271925209975,0.14034341888977211,0.13201716216257917,4.340728074790025
918,4310022,GRIER SCH,Huntingdon,Ground water,450,13,1.133294845,0.0,Private,42,Rural,4,0,4,1,0,0,1,1,34.49399362384463,-0.621700569442562,-1.108200099024535,-30.49399362384463
919,4310023,BROADTOP CITY WATER AUTH,Huntingdon,Ground water,350,7,3.18912856,1.4291940969999999,Local government,1,Rural,14,0,14,1,0,1,1,1,36.47266119143587,-0.43347739944744124,-0.579540959023748,-22.47266119143587
920,4310025,ORBISONIA ROCKHILL JT MUN AUTH,Huntingdon,Ground water,1200,7,3.01759071,4.857760075,Local government,389,Rural,10,0,10,1,0,1,0,1,24.154311354118175,-0.41084296992359703,-0.5371524109195224,-14.154311354118175
921,4310026,SALTILLO MUNI WATER WORKS,Huntingdon,Ground water,350,9,2.1076065969999997,1.549391899,Local government,50,Rural,52,0,52,1,0,1,1,1,37.18873650067126,0.280231428245729,0.24999548440607497,14.811263499328739
922,4310027,SHIRLEYSBURG MUNI AUTH,Huntingdon,Ground water,225,3,4.105025379,5.274152537,Local government,67,Rural,169,0,169,1,0,1,1,1,35.98445516262163,2.60032060941774,1.4618696704016603,133.01554483737837
923,4310028,ST CORRECT INST HUNTINGDON,Huntingdon,Surface water purchased,2200,7,4.889783319,12.33304776,State government,1,Urban,6,0,6,0,1,1,1,0,21.343357422897995,-0.5033362748333196,-0.7288674171060754,-15.343357422897995
924,4310030,THREE SPRINGS BORO WATER CO,Huntingdon,Ground water,350,12,2.107047398,1.188387841,Local government,184,Rural,57,0,57,1,0,1,1,1,37.17894071586748,0.3751157006981353,0.3239572518641152,19.821059284132517
925,4310031,WARRIORS MARK GEN AUTH,Huntingdon,Ground water,750,10,0.7393659640000001,0.0,Local government,215,Rural,111,0,111,1,0,1,0,1,25.06689607862317,2.4043774778039038,1.3858996371619314,85.93310392137683
926,4310032,WOOD BROAD TOP WELLS JMUN AUTH,Huntingdon,Surface water,800,5,2.935506749,3.212824883,Local government,305,Rural,165,0,165,1,0,1,0,0,20.785752453975586,4.85634157210247,2.193474182773157,144.2142475460244
927,4310038,WALKER TWP MUNI AUTH,Huntingdon,Ground water,1450,4,2.313752067,14.64715744,Local government,593,Rural,35,0,35,1,0,1,0,1,24.642484256204124,0.29474092946705754,0.26159370891869055,10.357515743795876
928,4310050,MILL CREEK AREA MUN AUTH,Huntingdon,Ground water,1108,4,3.528247082,4.293789588,Local government,304,Rural,63,0,63,1,0,1,0,1,23.924389286552017,1.14499667495061,0.8104995699205598,39.075610713447986
929,4310298,HARTSLOG COURTS,Huntingdon,Ground water,90,3,2.3269921190000002,30.69784357,Private,53,Rural,128,0,128,1,0,0,1,1,34.55936788737015,1.9014561111997028,1.176900609130234,93.44063211262986
930,4340001,BROOKLINE RETIREMENT VILLAGE,Juniata,Ground water,65,3,5.478441713,7.133313343999999,Private,41,Rural,18,0,18,1,0,0,1,1,32.08664029440108,-0.3085745876370451,-0.3699917161766905,-14.086640294401079
931,4340002,MCALISTERVILLE AREA JOINT AUTH,Juniata,Groundwater under influence of surface water,825,10,5.120435535,5.565081457000001,Local government,425,Rural,60,1,61,1,0,1,0,1,23.27481752304225,1.1359518471658372,0.8056083022398087,37.725182476957755
932,4340003,BROOKLINE MANOR,Juniata,Ground water,100,3,5.404368700000001,7.154111376,Private,8,Rural,20,0,20,1,0,0,1,1,32.129702447235424,-0.2653535504154545,-0.308388732958176,-12.129702447235424
933,4340005,GRONINGER FARMS ARCH ROCK,Juniata,Ground water,175,5,4.409656563,8.691336292999999,Private,63,Rural,32,1,33,1,0,0,1,1,32.74479159968737,0.005478944771537552,0.0054648815368839995,0.2552084003126325
934,4340006,BENNERS MHP,Juniata,Ground water,60,3,1.7924624519999999,2.159982108,Private,26,Rural,95,0,95,1,0,0,1,1,34.14535936449889,1.2532585232539821,0.8679383536626329,60.85464063550111
935,4340007,THOMPSONTOWN MUNI AUTH,Juniata,Ground water,1000,10,1.811456876,2.1272027980000003,Local government,423,Rural,90,0,90,1,0,1,0,1,24.630270914266806,1.8611213107448301,1.1591256901407525,65.3697290857332
936,4340008,MIFFLINTOWN MUNI AUTH,Juniata,Surface water,4450,8,3.6780115839999996,8.65890661,Local government,1500,Rural,1,0,1,1,0,1,0,0,20.596212154630727,-0.6658930577245348,-1.3735689614909101,-19.596212154630727
937,4340009,RICHFIELD AREA JOINT AUTH,Juniata,Ground water,1000,10,2.8201321889999997,5.5842044589999995,Local government,230,Rural,3,0,3,1,0,1,0,1,24.25314534705876,-0.6144052626681066,-1.075907719828417,-21.25314534705876
938,4340010,PORT ROYAL MUNI AUTH,Juniata,Ground water,950,10,1.853648177,9.63078571,Private,415,Urban,39,0,39,0,1,0,0,1,15.708322490506895,1.0339264694668042,0.7493760144260169,23.291677509493105
939,4340011,JUNIATA HAVEN MHP,Juniata,Ground water,80,3,2.15844679,9.826146247,Private,28,Urban,52,0,52,0,1,0,1,1,23.727893148199236,0.8352209343651501,0.6337142637949387,28.272106851800764
940,4340016,LOCUST GROVE RETIREMENT HOME,Juniata,Ground water,177,4,2.492220662,10.66640708,Private,15,Urban,10,1,11,0,1,0,1,1,23.60162248752928,-0.3742509612768751,-0.4732411310443843,-12.60162248752928
941,4340017,ORCHARD HILLS APTS,Juniata,Ground water,499,9,2.561495344,9.480907494,Private,175,Urban,12,0,12,0,1,0,1,1,23.551227386250105,-0.3437820792397403,-0.42371624807058805,-11.551227386250105
942,4340018,AQUA PA INC MERIBAH WATER CO,Juniata,Ground water,135,6,1.902847854,2.273118225,Private,49,Rural,0,1,1,1,0,0,1,1,34.08090418242978,-0.6825570682311983,-1.5374310622567677,-33.08090418242978
943,4340019,BERRYS PERSONAL CARE CTR,Juniata,Ground water,80,3,5.393211012,7.163339087000001,Public/Private,3,Rural,8,0,8,1,0,0,1,1,32.13634230863215,-0.5279066838930513,-0.7902635845316042,-24.136342308632152
944,4410002,AMERICAN TEMPO VILLAGE PARK,Lycoming,Ground water,88,3,2.587415286,3.106570797,Private,38,Urban,15,0,15,0,1,0,1,1,23.426920509681644,-0.2521147793169947,-0.2903605601230175,-8.426920509681644
945,4410005,HEATHERBROOKE ESTATES,Lycoming,Ground water,410,6,3.056345768,3.5287372410000004,Private,130,Urban,7,2,9,0,1,0,1,1,23.238605078110183,-0.4294030314810375,-0.5717426093223008,-14.238605078110183
946,4410007,FAIRLAWN TRAILER COURT,Lycoming,Ground water,63,3,2.139420204,0.0,Private,21,Urban,9,2,11,0,1,0,1,1,23.559962545890965,-0.37366642290954105,-0.47226158322191875,-12.559962545890965
947,4410010,A B C #2 MOBILE HOME PARK,Lycoming,Ground water,75,3,2.069256389,0.0,Private,29,Urban,6,2,8,0,1,0,1,1,23.589559639572187,-0.463222900282859,-0.6392910614657571,-15.589559639572187
948,4410011,LYCOMING CREEK VILLAGE,Lycoming,Ground water,38,3,3.0052117789999997,1.362482384,Private,21,Urban,0,0,0,0,1,0,1,1,23.221742066586973,-0.7008166065697956,-1.9671428168732639,-23.221742066586973
949,4410016,BITTNERS MOBILE HOME PARK,Lycoming,Ground water,100,3,2.13022675,9.835273483,Private,50,Rural,185,12,197,1,0,0,1,1,34.137509243651714,3.354804146521262,1.7319903868853779,162.86249075634828
950,4410019,PINECREST VILLAGE MHP,Lycoming,Groundwater under influence of surface water,195,10,1.201804192,4.973688375,Private,80,Rural,80,0,80,1,0,0,1,1,34.58177301649329,0.9236368726913957,0.6862648643619931,45.41822698350671
951,4410020,OLYMPIC VILLAGE,Lycoming,Ground water,98,6,6.28780173,6.607098572000001,Private,36,Rural,131,1,132,1,0,0,1,1,31.6127051983935,2.231741812406726,1.3165937705496062,100.3872948016065
952,4410025,LOYALSOCK MOBILE HOME PARK,Lycoming,Ground water,85,3,1.201941596,0.0,Private,35,Rural,18,0,18,1,0,0,1,1,34.45165025594762,-0.3358196083766873,-0.4112534685911928,-16.45165025594762
953,4410027,ORCHARD MOBILE HOME PARK,Lycoming,Ground water,325,6,3.446170148,3.593887595,Private,150,Urban,5,0,5,0,1,0,1,1,23.078213671314984,-0.5489453977051842,-0.8480762206918516,-18.078213671314984
954,4410030,HARVEST MOON TRAILER COURT,Lycoming,Ground water,360,7,3.9541256710000003,1.861792284,Private,170,Urban,24,0,24,0,1,0,1,1,22.839421989526112,0.035605472008698485,0.035025767086486206,1.1605780104738876
955,4410031,CARPENTERS PARK INC,Lycoming,Ground water,120,5,5.410939402,4.4186485939999995,Private,50,Rural,60,0,60,1,0,0,1,1,32.059428603502525,0.6125670691675839,0.49242794120441324,27.940571396497475
956,4410033,TWIN HILLS MOBILE HOME PARK,Lycoming,Ground water,225,4,4.441214807,6.07570749,Private,112,Urban,41,0,41,0,1,0,1,1,22.7136115932249,0.564083517015464,0.45969997057889833,18.2863884067751
957,4410035,LCWSA HALLS STATION,Lycoming,Ground water,327,3,2.7289977989999996,6.324951541,Local government,19,Rural,3,0,3,1,0,1,1,1,36.91081357342981,-0.646396477998142,-1.2369967908687935,-33.91081357342981
958,4410152,COGAN VALLEY MOBILE HOME PARK,Lycoming,Ground water,250,5,2.629474628,2.360035389,Private,77,Urban,83,0,83,0,1,0,1,1,23.39606296021568,1.7855448873367645,1.1253719791392933,59.60393703978432
959,4410153,OAK LYNN MANOR MOBILE HOME PK,Lycoming,Ground water,250,3,3.503351481,3.4924142469999997,Private,86,Urban,4,0,4,0,1,0,1,1,23.052841110219216,-0.5791699577759046,-0.9420912922880338,-19.052841110219216
960,4410154,MEADOW BROOK M H P,Lycoming,Ground water,224,5,2.929051723,3.380156229,Private,65,Urban,11,2,13,0,1,0,1,1,23.28897479582577,-0.3096273928187976,-0.3715521571424059,-10.28897479582577
961,4410156,JERSEY SHORE AREA JNT WAT AUTH,Lycoming,Surface water,7200,12,3.314956084,2.627769893,Local government,2420,Rural,40,3,43,1,0,1,0,0,20.635957065797207,0.7584996060109604,0.5865689677406672,22.364042934202793
962,4410160,HIDDEN VALLEY MOBILE HOME CT,Lycoming,Ground water,60,3,4.854711105,4.585988233999999,Private,20,Rural,13,0,13,1,0,0,1,1,32.38420475606923,-0.42074838032438117,-0.5554040007727744,-19.38420475606923
963,4410161,MONTGOMERY BORO WATR&SEWR AUTH,Lycoming,Ground water,2700,9,2.604006403,16.97780559,Local government,813,Rural,3,2,5,1,0,1,0,1,24.55814947778805,-0.5584529338683962,-0.8760634715620408,-19.55814947778805
964,4410164,TIADAGHTON VIEW MHP,Lycoming,Ground water,175,5,1.230139853,0.0,Private,43,Rural,33,2,35,1,0,0,1,1,34.43427179291083,0.011553723478081923,0.011491495988253636,0.5657282070891725
965,4410165,MUNCY BOROUGH WATER COMPANY,Lycoming,Ground water,2900,16,2.578803404,4.4260446589999995,Local government,1030,Urban,3,0,3,0,1,1,0,1,16.924352900483637,-0.5743347874252553,-0.9261335955683391,-13.924352900483637
966,4410166,FOXCROFT MANOR MOBILE HOME PK,Lycoming,Ground water,200,4,2.7328609260000003,3.031518095,Private,80,Rural,5,0,5,1,0,0,1,1,33.59778301680417,-0.598479325029361,-1.0112206969759803,-28.597783016804172
967,4410169,VALI-VIEW MOBILE HOME PARK,Lycoming,Ground water,150,3,3.7371610489999996,5.761540715,Private,60,Urban,9,3,12,0,1,0,1,1,22.996089888712394,-0.33507621906861645,-0.410104973769843,-10.996089888712394
968,4410171,RALSTON AREA JOINT AUTHORITY,Lycoming,Ground water,400,6,1.7120080869999998,2.464498951,Local government,113,Rural,3,0,3,1,0,1,1,1,37.47888200590916,-0.6473290294386624,-1.2426037068482443,-34.47888200590916
969,4410173,WILLIAMSPORT MUN WATER AUTH,Lycoming,Surface water,51000,16,8.172977852999999,14.23642803,Local government,18376,Urban,20,0,20,0,1,1,0,0,13.272163884363092,0.35246995904849227,0.30669280480063194,6.727836115636908
970,4410174,LCWSA VILLAGE WATER,Lycoming,Ground water,598,5,4.506405469,5.378167287999999,Private,130,Urban,2,0,2,0,1,0,1,1,22.67514841000221,-0.6388401471680124,-1.1942136427437668,-20.67514841000221
971,4410175,MONTOURSVILLE WATER COMPANY,Lycoming,Ground water,4983,12,4.321173373,4.026161147,Local government,2146,Rural,6,1,7,1,0,1,0,1,23.582565357742848,-0.49287335086872514,-0.704336701825738,-16.582565357742848
