,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Minority,Percent_Below_Poverty_Line,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
926,4310032,WOOD BROAD TOP WELLS JMUN AUTH,Huntingdon,Surface water,800,5,8.8,13.7,Local government,305,Rural,165,0,165,1,0,1,0,0,22.90834586741697,4.379836031825563,2.0617102240398726,142.09165413258302
927,4310038,WALKER TWP MUNI AUTH,Huntingdon,Ground water,1450,4,8.8,13.7,Local government,593,Rural,35,0,35,1,0,1,0,1,26.94241247729654,0.21152436205303585,0.19363594682004182,8.05758752270346
928,4310050,MILL CREEK AREA MUN AUTH,Huntingdon,Ground water,1108,4,8.8,13.7,Local government,304,Rural,63,0,63,1,0,1,0,1,26.94241247729654,0.946568458167035,0.7007901800067955,36.05758752270346
929,4310298,HARTSLOG COURTS,Huntingdon,Ground water,90,3,8.8,13.7,Private,53,Rural,128,0,128,1,0,0,1,1,42.39503316496394,1.4330138469833351,0.9611334921233113,85.60496683503607
930,4340001,BROOKLINE RETIREMENT VILLAGE,Juniata,Ground water,65,3,4.8,13.2,Private,41,Rural,18,0,18,1,0,0,1,1,43.671961652260535,-0.41725178189524503,-0.547167186377782,-25.671961652260535
931,4340002,MCALISTERVILLE AREA JOINT AUTH,Juniata,Groundwater under influence of surface water,825,10,4.8,13.2,Local government,425,Rural,60,1,61,1,0,1,0,1,27.753911642184256,0.8474734773801879,0.642137077746458,33.246088357815744
932,4340003,BROOKLINE MANOR,Juniata,Ground water,100,3,4.8,13.2,Private,8,Rural,20,0,20,1,0,0,1,1,43.671961652260535,-0.3847453620472313,-0.489712458435233,-23.671961652260535
933,4340005,GRONINGER FARMS ARCH ROCK,Juniata,Ground water,175,5,4.8,13.2,Private,63,Rural,32,1,33,1,0,0,1,1,43.671961652260535,-0.17345363303514183,-0.18990529948337712,-10.671961652260535
934,4340006,BENNERS MHP,Juniata,Ground water,60,3,4.8,13.2,Private,26,Rural,95,0,95,1,0,0,1,1,43.671961652260535,0.8342453822532849,0.6341356852081496,51.328038347739465
935,4340007,THOMPSONTOWN MUNI AUTH,Juniata,Ground water,1000,10,4.8,13.2,Local government,423,Rural,90,0,90,1,0,1,0,1,27.753911642184256,1.5867102435078264,1.035733346992941,62.246088357815744
936,4340008,MIFFLINTOWN MUNI AUTH,Juniata,Surface water,4450,8,4.8,13.2,Local government,1500,Rural,1,0,1,1,0,1,0,0,23.598339889148804,-0.6764198381912555,-1.429453550721216,-22.598339889148804
937,4340009,RICHFIELD AREA JOINT AUTH,Juniata,Ground water,1000,10,4.8,13.2,Local government,230,Rural,3,0,3,1,0,1,0,1,27.753911642184256,-0.6310000548750895,-1.1376373061193057,-24.753911642184256
938,4340010,PORT ROYAL MUNI AUTH,Juniata,Ground water,950,10,4.8,13.2,Private,415,Rural,39,0,39,1,0,0,0,1,29.1343678960798,0.2396705706822658,0.21712358900027118,9.865632103920198
939,4340011,JUNIATA HAVEN MHP,Juniata,Ground water,80,3,4.8,13.2,Private,28,Rural,52,0,52,1,0,0,1,1,43.671961652260535,0.13535735552098896,0.12763997664573856,8.328038347739465
940,4340016,LOCUST GROVE RETIREMENT HOME,Juniata,Ground water,177,4,4.8,13.2,Private,15,Rural,10,1,11,1,0,0,1,1,43.671961652260535,-0.5310242513632932,-0.7937361386017832,-32.671961652260535
941,4340017,ORCHARD HILLS APTS,Juniata,Ground water,499,9,4.8,13.2,Private,175,Rural,12,0,12,1,0,0,1,1,43.671961652260535,-0.5147710414392863,-0.7526189214713372,-31.671961652260535
942,4340018,AQUA PA INC MERIBAH WATER CO,Juniata,Ground water,135,6,4.8,13.2,Private,49,Rural,0,1,1,1,0,0,1,1,43.671961652260535,-0.6935563506033621,-1.6252182049885167,-42.671961652260535
943,4340019,BERRYS PERSONAL CARE CTR,Juniata,Ground water,80,3,4.8,13.2,Public/Private,3,Rural,8,0,8,1,0,0,1,1,43.671961652260535,-0.5797838811353139,-0.9362091962130173,-35.671961652260535
944,4410002,AMERICAN TEMPO VILLAGE PARK,Lycoming,Ground water,88,3,9.1,14.5,Private,38,Urban,15,0,15,0,1,0,1,1,27.06279049667316,-0.31527169917292663,-0.3792346856375106,-12.06279049667316
945,4410005,HEATHERBROOKE ESTATES,Lycoming,Ground water,410,6,9.1,14.5,Private,130,Urban,7,2,9,0,1,0,1,1,27.06279049667316,-0.47208700617500543,-0.6553204716772673,-18.06279049667316
946,4410007,FAIRLAWN TRAILER COURT,Lycoming,Ground water,63,3,9.1,14.5,Private,21,Urban,9,2,11,0,1,0,1,1,27.06279049667316,-0.4198152371743125,-0.5518958571880446,-16.06279049667316
947,4410010,A B C #2 MOBILE HOME PARK,Lycoming,Ground water,75,3,9.1,14.5,Private,29,Urban,6,2,8,0,1,0,1,1,27.06279049667316,-0.4982228906753519,-0.7132510542630629,-19.06279049667316
948,4410011,LYCOMING CREEK VILLAGE,Lycoming,Ground water,38,3,9.1,14.5,Private,21,Urban,0,0,0,0,1,0,1,1,27.06279049667316,-0.7073099666781236,-2.016985902237167,-27.06279049667316
949,4410016,BITTNERS MOBILE HOME PARK,Lycoming,Ground water,100,3,9.1,14.5,Private,50,Urban,185,12,197,0,1,0,1,1,27.06279049667316,4.44145927989013,2.0800014284569524,169.93720950332684
950,4410019,PINECREST VILLAGE MHP,Lycoming,Groundwater under influence of surface water,195,10,9.1,14.5,Private,80,Urban,80,0,80,0,1,0,1,1,27.06279049667316,1.3835607933495935,0.9364366411548326,52.93720950332684
951,4410020,OLYMPIC VILLAGE,Lycoming,Ground water,98,6,9.1,14.5,Private,36,Urban,131,1,132,0,1,0,1,1,27.06279049667316,2.74262678736761,1.5192901608372376,104.93720950332684
952,4410025,LOYALSOCK MOBILE HOME PARK,Lycoming,Ground water,85,3,9.1,14.5,Private,35,Urban,18,0,18,0,1,0,1,1,27.06279049667316,-0.23686404567188726,-0.2697033758282547,-9.06279049667316
953,4410027,ORCHARD MOBILE HOME PARK,Lycoming,Ground water,325,6,9.1,14.5,Private,150,Urban,5,0,5,0,1,0,1,1,27.06279049667316,-0.5766305441763913,-0.9259751841068251,-22.06279049667316
954,4410030,HARVEST MOON TRAILER COURT,Lycoming,Ground water,360,7,9.1,14.5,Private,170,Urban,24,0,24,0,1,0,1,1,27.06279049667316,-0.08004873866980847,-0.08325301003778456,-3.062790496673159
955,4410031,CARPENTERS PARK INC,Lycoming,Ground water,120,5,9.1,14.5,Private,50,Urban,60,0,60,0,1,0,1,1,27.06279049667316,0.8608431033426642,0.6501831980955163,32.93720950332684
956,4410033,TWIN HILLS MOBILE HOME PARK,Lycoming,Ground water,225,4,9.1,14.5,Private,112,Urban,41,0,41,0,1,0,1,1,27.06279049667316,0.3642612978360814,0.31601240275229875,13.93720950332684
957,4410035,LCWSA HALLS STATION,Lycoming,Ground water,327,3,9.1,14.5,Local government,19,Urban,3,0,3,0,1,1,1,1,25.780490550360454,-0.6247152396783479,-1.1084722965472151,-22.780490550360454
958,4410152,COGAN VALLEY MOBILE HOME PARK,Lycoming,Ground water,250,5,9.1,14.5,Private,77,Urban,83,0,83,0,1,0,1,1,27.06279049667316,1.4619684468506329,0.9754263869106197,55.93720950332684
959,4410153,OAK LYNN MANOR MOBILE HOME PK,Lycoming,Ground water,250,3,9.1,14.5,Private,86,Urban,4,0,4,0,1,0,1,1,27.06279049667316,-0.6027664286767377,-1.0176016448633491,-23.06279049667316
960,4410154,MEADOW BROOK M H P,Lycoming,Ground water,224,5,9.1,14.5,Private,65,Urban,11,2,13,0,1,0,1,1,27.06279049667316,-0.36754346817361955,-0.4609346039040839,-14.06279049667316
961,4410156,JERSEY SHORE AREA JNT WAT AUTH,Lycoming,Surface water,7200,12,9.1,14.5,Local government,2420,Urban,40,3,43,0,1,1,0,0,14.623499937430958,1.3618497748731382,0.9254681531233826,28.376500062569043
962,4410160,HIDDEN VALLEY MOBILE HOME CT,Lycoming,Ground water,60,3,9.1,14.5,Private,20,Urban,13,0,13,0,1,0,1,1,27.06279049667316,-0.36754346817361955,-0.4609346039040839,-14.06279049667316
963,4410161,MONTGOMERY BORO WATR&SEWR AUTH,Lycoming,Ground water,2700,9,9.1,14.5,Local government,813,Urban,3,2,5,0,1,1,0,1,17.198638847878094,-0.49904173539474944,-0.7152037827799067,-12.198638847878094
964,4410164,TIADAGHTON VIEW MHP,Lycoming,Ground water,175,5,9.1,14.5,Private,43,Urban,33,2,35,0,1,0,1,1,27.06279049667316,0.20744599083400264,0.19019415760784283,7.937209503326841
965,4410165,MUNCY BOROUGH WATER COMPANY,Lycoming,Ground water,2900,16,9.1,14.5,Local government,1030,Urban,3,0,3,0,1,1,0,1,17.198638847878094,-0.5808609845122944,-0.9400229592784205,-14.198638847878094
966,4410166,FOXCROFT MANOR MOBILE HOME PK,Lycoming,Ground water,200,4,9.1,14.5,Private,80,Urban,5,0,5,0,1,0,1,1,27.06279049667316,-0.5766305441763913,-0.9259751841068251,-22.06279049667316
967,4410169,VALI-VIEW MOBILE HOME PARK,Lycoming,Ground water,150,3,9.1,14.5,Private,60,Urban,9,3,12,0,1,0,1,1,27.06279049667316,-0.39367935267396603,-0.5050921478212045,-15.06279049667316
968,4410171,RALSTON AREA JOINT AUTHORITY,Lycoming,Ground water,400,6,9.1,14.5,Local government,113,Urban,3,0,3,0,1,1,1,1,25.780490550360454,-0.6247152396783479,-1.1084722965472151,-22.780490550360454
969,4410173,WILLIAMSPORT MUN WATER AUTH,Lycoming,Surface water,51000,16,9.1,14.5,Local government,18376,Urban,20,0,20,0,1,1,0,0,14.623499937430958,0.25802989740349863,0.23219985919653008,5.376500062569042
970,4410174,LCWSA VILLAGE WATER,Lycoming,Ground water,598,5,9.1,14.5,Private,130,Urban,2,0,2,0,1,0,1,1,27.06279049667316,-0.6550381976774307,-1.268759712117773,-25.06279049667316
971,4410175,MONTOURSVILLE WATER COMPANY,Lycoming,Ground water,4983,12,9.1,14.5,Local government,2146,Urban,6,1,7,0,1,1,0,1,17.198638847878094,-0.41722248627720454,-0.5471456576242787,-10.198638847878094
972,4410176,MUNCY STATE CORRECTIONAL INST,Lycoming,Groundwater under influence of surface water,2050,7,9.1,14.5,State government,25,Urban,13,0,13,0,1,1,1,1,25.780490550360454,-0.35048267286978846,-0.4333692399053656,-12.780490550360454
973,4410178,HUGHESVILLE BOROUGH WATER AUTH,Lycoming,Ground water,2800,9,9.1,14.5,Local government,1129,Urban,90,0,90,0,1,1,0,1,17.198638847878094,2.978276352100909,1.6054368115264335,72.8013611521219
974,4410180,LCWSA LIMESTONE WATER,Lycoming,Surface water,825,6,9.1,14.5,Local government,250,Urban,24,0,24,0,1,1,0,0,14.623499937430958,0.44999857174604463,0.37984361314564935,9.376500062569042
975,4410182,ROARING BRANCH WATERWORKS,Lycoming,Ground water,90,3,9.1,14.5,Private,39,Urban,10,0,10,0,1,0,1,1,27.06279049667316,-0.44595112167465895,-0.6017838839350018,-17.06279049667316
976,4410187,WATERVILLE WATER ASSOC,Lycoming,Ground water,98,3,9.1,14.5,Private,75,Urban,2,0,2,0,1,0,1,1,27.06279049667316,-0.6550381976774307,-1.268759712117773,-25.06279049667316
977,4440001,ELSESSERS MHP,Mifflin,Ground water,65,5,3.5,15.8,Private,27,Rural,1,0,1,1,0,0,1,1,45.36344407249281,-0.6943117425691202,-1.6366958560014002,-44.36344407249281
978,4440005,NORTH HILLS MHP,Mifflin,Ground water,170,6,3.5,15.8,Private,50,Rural,7,1,8,1,0,0,1,1,45.36344407249281,-0.5847579804662055,-0.9528394734470108,-37.36344407249281
979,4440008,ALLENSVILLE MUNI AUTH,Mifflin,Surface water,480,5,3.5,15.8,Local government,170,Rural,22,1,23,1,0,1,1,0,36.74361412554002,-0.2652094948846804,-0.3077476955099915,-13.74361412554002
980,4440010,LEWISTOWN BORO MUNI AUTH,Mifflin,Surface water,26765,16,3.5,15.8,Local government,9100,Rural,10,0,10,1,0,1,0,0,24.512339983465488,-0.4183552094744861,-0.5492079063342741,-14.512339983465488
981,4440011,MCVEYTOWN BORO AUTH,Mifflin,Ground water,342,5,3.5,15.8,Local government,201,Rural,78,1,79,1,0,1,0,1,28.828863438699308,1.2316356444586862,0.8582744534107767,50.17113656130069
982,4440013,NEWTON HAMILTON BORO,Mifflin,Ground water purchased,270,2,3.5,15.8,Local government,106,Rural,13,0,13,1,0,1,1,1,43.21401525044034,-0.49624840267548537,-0.7086776242282881,-30.21401525044034
983,4440016,FOREST HILLS APTS,Mifflin,Ground water,200,4,3.5,15.8,Private,95,Rural,3,0,3,1,0,0,1,1,45.36344407249281,-0.6630106676825732,-1.321278493761596,-42.36344407249281
984,4440017,WAYNE TWP MUNI WATER AUTH,Mifflin,Ground water purchased,167,2,3.5,15.8,Local government,67,Rural,7,0,7,1,0,1,1,1,43.21401525044034,-0.5947950669097108,-0.9879555730438743,-36.21401525044034
985,4440018,GRANVILLE TWP SUPERVISORS,Mifflin,Ground water,58,3,3.5,15.8,Local government,26,Rural,2,0,2,1,0,1,1,1,43.21401525044034,-0.6769172871048987,-1.4324958748420806,-41.21401525044034
986,4470007,DANVILLE MUNICIPAL WATER AUTH,Montour,Surface water,4897,3,7.5,9.9,Local government,2272,Rural,6,0,6,1,0,1,0,0,22.28264860465791,-0.5158323519453835,-0.7552783960601089,-16.28264860465791
987,4470008,BLUE SPRINGS TERRACE,Montour,Ground water,250,3,7.5,9.9,Private,120,Rural,9,2,11,1,0,0,1,1,41.23709464075009,-0.5202905959417511,-0.7662963851568861,-30.237094640750087
988,4470010,MAHONING TWP MUN AUTH,Montour,Surface water purchased,1507,7,7.5,9.9,Local government,1094,Rural,7,0,7,1,0,1,0,0,22.28264860465791,-0.4841524720640587,-0.6814792083939859,-15.282648604657911
989,4470015,PEPPER HILLS MOBILE HOME PARK,Montour,Ground water,170,4,7.5,9.9,Private,107,Rural,35,2,37,1,0,0,1,1,41.23709464075009,-0.07290781478477308,-0.07554888713170556,-4.237094640750087
990,4470016,VALLEY TWP MUN AUTHORITY,Montour,Surface water purchased,95,2,7.5,9.9,Local government,62,Rural,19,0,19,1,0,1,1,0,33.40134163351309,-0.30550050659805333,-0.3648081560607364,-14.401341633513091
991,4490004,BUCKNELL VIEW MHP,Northumberland,Ground water,100,5,6.7,13.8,Private,36,Urban,2,0,2,0,1,0,1,1,27.436080466167585,-0.6558318795486708,-1.2737557921663678,-25.436080466167585
992,4490007,MUNICIPAL AUTHORITY SUNBURY,Northumberland,Surface water,11043,4,6.7,13.8,Local government,4331,Urban,2,0,2,0,1,1,0,0,14.825208842734591,-0.6072742434382951,-1.0354943529256468,-12.825208842734591
993,4490016,TURBOTVILLE MUN WATER,Northumberland,Groundwater under influence of surface water,625,4,6.7,13.8,Local government,320,Urban,2,0,2,0,1,1,0,1,17.43586787167959,-0.6230058298144973,-1.1011612045192942,-15.43586787167959
994,4490018,LOWER MAHANOY TWP MUN AUTH,Northumberland,Ground water,450,4,6.7,13.8,Private,183,Urban,1,1,2,0,1,0,1,1,27.436080466167585,-0.6558318795486708,-1.2737557921663678,-25.436080466167585
995,4490019,KIPPS RUN MOBILE COURT,Northumberland,Ground water,19,3,6.7,13.8,Private,29,Urban,78,0,78,0,1,0,1,1,27.436080466167585,1.3037162085301992,0.8958070763899894,50.56391953383242
996,4490020,HERNDON BORO JACKSON TWP JMA,Northumberland,Ground water,432,7,6.7,13.8,Local government,213,Urban,15,1,16,0,1,1,0,1,17.43586787167959,-0.05795294844036406,-0.0595999332060611,-1.4358678716795907
997,4490021,D AND H TRAILER PARK,Northumberland,Ground water,50,3,6.7,13.8,Private,20,Urban,2,0,2,0,1,0,1,1,27.436080466167585,-0.6558318795486708,-1.2737557921663678,-25.436080466167585
998,4490023,PA AMERICAN WHITE DEER,Northumberland,Surface water,29816,10,6.7,13.8,Private,12113,Urban,0,0,0,0,1,0,0,0,15.562602278518039,-0.7025277685045759,-1.8756412015915955,-15.562602278518039
999,4490024,AQUA PA ROARING CREEK DIVISION,Northumberland,Surface water,43000,14,6.7,13.8,Private,17567,Urban,0,0,0,0,1,0,0,0,15.562602278518039,-0.7025277685045759,-1.8756412015915955,-15.562602278518039
1000,4490298,PA AMERICAN MCEWENSVILLE,Northumberland,Ground water,282,6,6.7,13.8,Private,118,Urban,2,0,2,0,1,0,1,1,27.436080466167585,-0.6558318795486708,-1.2737557921663678,-25.436080466167585
1001,4550005,SELINSGROVE MUN WATERWORKS,Snyder,Ground water,5584,11,4.5,10.8,Local government,1887,Rural,87,0,87,1,0,1,0,1,27.14932959700955,1.559310068023379,1.0226598189372504,59.850670402990445
1002,4550006,ADAMS TWP MUNICIPAL AUTHORITY,Snyder,Ground water,225,6,4.5,10.8,Local government,69,Rural,5,0,5,1,0,1,1,1,40.696420299021526,-0.622339278894997,-1.097669234526989,-35.696420299021526
1003,4550008,AQUA PA KRATZERVILLE,Snyder,Ground water,435,6,4.5,10.8,Private,145,Rural,0,0,0,1,0,0,1,1,42.72062606277977,-0.7097184003202248,-2.127601770634535,-42.72062606277977
1004,4550009,AQUA PA MONROE TWP,Snyder,Ground water,2400,18,4.5,10.8,Private,948,Rural,4,0,4,1,0,0,0,1,28.499714447781297,-0.6083209573026467,-1.039154282505091,-24.499714447781297
1005,4550011,SPRING TWP MUNICIPAL AUTHORITY,Snyder,Surface water,805,6,4.5,10.8,Local government,350,Rural,6,0,6,1,0,1,0,0,23.084281446618338,-0.5226360885274614,-0.7722439787604842,-17.084281446618338
1006,4550012,BEAVERTOWN MUNICIPAL AUTHORITY,Snyder,Ground water,935,6,4.5,10.8,Local government,440,Rural,42,0,42,1,0,1,0,1,27.14932959700955,0.3869096155541607,0.3331831406379849,14.850670402990449
1007,4550013,FREEBURG MUNICIPAL AUTHORITY,Snyder,Groundwater under influence of surface water,685,5,4.5,10.8,Local government,258,Rural,12,5,17,1,0,1,0,1,27.14932959700955,-0.2644239691509606,-0.3066726754149931,-10.149329597009551
1008,4550014,KREAMER MUN AUTH,Snyder,Ground water,980,9,4.5,10.8,Local government,294,Rural,12,0,12,1,0,1,0,1,27.14932959700955,-0.3946906860919849,-0.506851434571579,-15.149329597009551
1009,4550015,MCCLURE MUNICIPAL AUTHORITY,Snyder,Surface water,845,7,4.5,10.8,Local government,355,Rural,10,0,10,1,0,1,0,0,23.084281446618338,-0.4002695517408851,-0.516633647263019,-13.084281446618338
1010,4550016,MIDDLEBURG MUNICIPAL AUTHORITY,Snyder,Surface water,1600,10,4.5,10.8,Local government,870,Rural,10,0,10,1,0,1,0,0,23.084281446618338,-0.4002695517408851,-0.516633647263019,-13.084281446618338
1011,4550018,PERRY TWP MUNICIPAL AUTH,Snyder,Ground water,285,7,4.5,10.8,Local government,168,Rural,1,0,1,1,0,1,1,1,40.696420299021526,-0.6920761627261252,-1.603728004377399,-39.696420299021526
1012,4550019,PENNS CREEK MUNICIPAL AUTH,Snyder,Ground water,725,8,4.5,10.8,Local government,189,Rural,170,0,170,1,0,1,1,1,40.696420299021526,2.254307179139038,1.3290097056667745,129.30357970097847
1013,4550022,SHAMOKIN DAM BOROUGH,Snyder,Surface water,1700,4,4.5,10.8,Local government,730,Rural,12,1,13,1,0,1,0,0,23.084281446618338,-0.30849464915095287,-0.36920594850726945,-10.084281446618338
1014,4550024,AQUA PA PENNSVIEW SYSTEM,Snyder,Ground water,350,5,4.5,10.8,Private,125,Rural,0,0,0,1,0,0,1,1,42.72062606277977,-0.7097184003202248,-2.127601770634535,-42.72062606277977
1015,4550025,SALEM MANOR MOBILE HOME PARK,Snyder,Ground water,240,5,4.5,10.8,Private,103,Rural,45,0,45,1,0,0,1,1,42.72062606277977,0.03786727334188066,0.037217750475737395,2.279373937220228
1016,4550028,PENN TOWNSHIP MUNICIPAL AUTH,Snyder,Ground water,150,4,4.5,10.8,Local government,129,Rural,0,0,0,1,0,1,1,1,40.696420299021526,-0.7095103836839072,-2.1160818908362486,-40.696420299021526
1017,4550800,SELINSGROVE CENTER,Snyder,Groundwater under influence of surface water,1280,9,4.5,10.8,State government,41,Rural,8,0,8,1,0,1,1,1,40.696420299021526,-0.5700366160216509,-0.9049315631687455,-32.696420299021526
1018,4560002,SOMERSET TWP LISTIE WATER SYS,Somerset,Ground water,218,4,5.0,12.7,Local government,60,Rural,67,0,67,1,0,1,1,1,41.31773863036376,0.4410581675200522,0.3733363565477378,25.682261369636237
1019,4560003,SOMERSET ESTATES MHP,Somerset,Ground water,362,6,5.0,12.7,Private,85,Rural,69,0,69,1,0,0,1,1,43.37284824606256,0.41937927717109513,0.3574091371512339,25.62715175393744
1020,4560004,GLADES PIKE ESTATES,Somerset,Ground water,180,4,5.0,12.7,Private,80,Rural,4,0,4,1,0,0,1,1,43.37284824606256,-0.6443227400432416,-1.2055822530948384,-39.37284824606256
1021,4560006,STONEBRIDGE GARDENS MHP,Somerset,Ground water,95,7,5.0,12.7,Private,55,Rural,31,1,32,1,0,0,1,1,43.37284824606256,-0.1861126403201427,-0.205302097168186,-11.37284824606256
1022,4560012,MEYERSDALE MUNI AUTH,Somerset,Surface water,3019,9,5.0,12.7,Local government,1389,Rural,6,1,7,1,0,1,0,0,23.436712621725704,-0.49534508693961743,-0.7066409418655609,-16.436712621725704
1023,4560013,WINDBER AREA AUTH,Somerset,Ground water,9454,13,5.0,12.7,Local government,4339,Rural,25,0,25,1,0,1,0,1,27.563822469806027,-0.06580081344698313,-0.06793861584670881,-2.563822469806027
1024,4560014,MILFORD TWP MUNIC AUTH,Somerset,Ground water purchased,75,4,5.0,12.7,Local government,25,Rural,0,0,0,1,0,1,1,1,41.31773863036376,-0.7095763813044175,-2.1196836919065105,-41.31773863036376
1025,4560016,REST ASSURED ASSISTED LIVING,Somerset,Ground water,70,3,5.0,12.7,Private,1,Rural,43,0,43,1,0,0,1,1,43.37284824606256,-0.0061015297146395754,-0.006118998984033426,-0.37284824606255995
1026,4560017,JENNER TWP MUNI AUTH,Somerset,Surface water purchased,825,6,5.0,12.7,Local government,280,Rural,13,0,13,1,0,1,0,0,23.436712621725704,-0.3145260515256087,-0.3781270170933843,-10.436712621725704
1027,4560019,READING MINES,Somerset,Ground water,478,4,5.0,12.7,Local government,34,Rural,77,0,77,1,0,1,1,1,41.31773863036376,0.6127946673446,0.49323866554735163,35.68226136963624
1028,4560020,ROCKWOOD BORO MUNI AUTH,Somerset,Ground water,1250,6,5.0,12.7,Local government,500,Rural,0,0,0,1,0,1,0,1,27.563822469806027,-0.7074288339311927,-2.0215316372972354,-27.563822469806027
1029,4560021,CAIRNBROOK IMPROVEMENT ASSN,Somerset,Ground water,910,3,5.0,12.7,Private,240,Rural,14,0,14,1,0,0,0,1,28.93482384792801,-0.36529935737520963,-0.45725351119891067,-14.934823847928008
1030,4560024,SEVEN SPRINGS MUNI AUTH,Somerset,Groundwater under influence of surface water,3000,14,5.0,12.7,Local government,1250,Rural,5,0,5,1,0,1,0,1,27.563822469806027,-0.5791032298343508,-0.9340381399732092,-22.563822469806027
1031,4560025,INDIAN LAKE BORO WATERWORKS,Somerset,Ground water,1596,9,5.0,12.7,Local government,592,Rural,0,0,0,1,0,1,0,1,27.563822469806027,-0.7074288339311927,-2.0215316372972354,-27.563822469806027
1032,4560028,ADDISON AREA WATER AUTH,Somerset,Ground water,284,4,5.0,12.7,Local government,147,Rural,8,1,9,1,0,1,1,1,41.31773863036376,-0.5550135314623246,-0.8597105996076888,-32.31773863036376
1033,4560029,BERLIN BORO MUNI AUTH,Somerset,Ground water,2450,16,5.0,12.7,Local government,900,Rural,2,0,2,1,0,1,0,1,27.563822469806027,-0.6560985922924559,-1.2754469442875516,-25.563822469806027
1034,4560030,BOSWELL BORO MUNI AUTH,Somerset,Surface water purchased,2900,6,5.0,12.7,Local government,911,Rural,2,0,2,1,0,1,0,0,23.436712621725704,-0.6460276164512914,-1.2154987679481741,-21.436712621725704
1035,4560031,LINCOLN TWP MUNI AUTH,Somerset,Surface water purchased,1400,10,5.0,12.7,Local government,503,Rural,53,0,53,1,0,1,0,0,23.436712621725704,0.890934184567783,0.6681369640229062,29.563287378274296
1036,4560032,GAHAGEN WATER ASSN,Somerset,Surface water,49,3,5.0,12.7,Private,22,Rural,797,7,804,1,0,0,1,0,36.87866517941049,14.749243145154491,4.233774746485327,767.1213348205895
1037,4560033,CONFLUENCE BORO MUNI AUTH,Somerset,Surface water,950,9,5.0,12.7,Local government,485,Rural,22,25,47,1,0,1,0,0,23.436712621725704,0.7101151491537742,0.5568484062658443,23.563287378274296
1038,4560034,BROOK HAVEN ACRES,Somerset,Ground water,75,4,5.0,12.7,Private,32,Rural,28,11,39,1,0,0,1,1,43.37284824606256,-0.07156011538936799,-0.07410139353063523,-4.37284824606256
1039,4560035,GARRETT BORO WATER SYS,Somerset,Ground water,449,4,5.0,12.7,Local government,215,Rural,98,0,98,1,0,1,0,1,27.563822469806027,1.807753006366909,1.1379112601066268,70.43617753019397
1040,4560036,GRAY AREA WATR AUTH OF JEN TWP,Somerset,Ground water,389,4,5.0,12.7,Local government,178,Rural,71,0,71,1,0,1,1,1,41.31773863036376,0.5097527674498713,0.4225766853546646,29.682261369636237
1041,4560037,HOOVERSVILLE MUNI AUTH,Somerset,Surface water,879,4,5.0,12.7,Local government,365,Rural,20,4,24,1,0,1,0,0,23.436712621725704,0.016975513400074017,0.016842798148080557,0.5632873782742962
1042,4560038,JENNERSTOWN MUNI AUTH,Somerset,Ground water,1337,9,5.0,12.7,Local government,650,Rural,34,1,35,1,0,1,0,1,27.563822469806027,0.1908503947467007,0.1760854064589873,7.436177530193973
1043,4560039,PINE CREST ESTATES MOBILE HOME,Somerset,Surface water purchased,354,7,5.0,12.7,Private,167,Rural,17,0,17,1,0,0,1,0,36.87866517941049,-0.38220194488634907,-0.4853921145959125,-19.87866517941049
1044,4560040,SUNNY ACRES,Somerset,Ground water,390,5,5.0,12.7,Private,207,Rural,70,0,70,1,0,0,0,1,28.93482384792801,1.0044365177385648,0.7340397356354278,41.06517615207199
1045,4560041,SALISBURY BORO WATER COMM,Somerset,Ground water,725,3,5.0,12.7,Local government,388,Rural,7,0,7,1,0,1,0,1,27.563822469806027,-0.527772988195614,-0.7853328366876778,-20.563822469806027
1046,4560042,SOMERSET BORO MUNI WATER AUTH,Somerset,Surface water,8500,16,5.0,12.7,Local government,3237,Rural,14,0,14,1,0,1,0,0,23.436712621725704,-0.2843895456232739,-0.33444860771263446,-9.436712621725704
1047,4560045,CENTRAL CITY WATER AUTH,Somerset,Ground water,2200,4,5.0,12.7,Local government,915,Rural,0,0,0,1,0,1,0,1,27.563822469806027,-0.7074288339311927,-2.0215316372972354,-27.563822469806027
1048,4560046,SOMERSET TWP MUNI AUTH OAKRIDG,Somerset,Surface water purchased,3800,24,5.0,12.7,Local government,558,Rural,8,0,8,1,0,1,0,0,23.436712621725704,-0.46520858103728263,-0.6408477312627834,-15.436712621725704
1049,4560048,CONEMAUGH TWP MUNI AUTH,Somerset,Surface water,7800,18,5.0,12.7,Local government,2533,Rural,10,0,10,1,0,1,0,0,23.436712621725704,-0.40493556923261304,-0.5249064913964796,-13.436712621725704
1050,4560049,HIDDEN VALLEY RESORT LP,Somerset,Ground water,750,4,5.0,12.7,Private,1067,Rural,23,0,23,1,0,0,0,1,28.93482384792801,-0.1451632345890673,-0.15636468335314577,-5.934823847928008
1051,4560050,WILBUR COMMUNITY WATER,Somerset,Ground water,97,4,5.0,12.7,Private,55,Rural,0,0,0,1,0,0,1,1,43.37284824606256,-0.70978132571797,-2.131186186119814,-43.37284824606256
