,PWS_ID,PWS_Name,County_Name,Ownership,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
814,4140118,SPRING TWP WATER AUTH,Centre,Authority,Ground water,3300,5,2.186468647,5.0330033,2.722772277,1.072607261,Local government,1448,Rural,10,0,10,1,0,1,0,1,24.859210547398177,-0.41670156108318024,-0.5492584344274913,-14.859210547398177
815,4140119,OAK RIDGE AUTH,Blair,Auth Leases Back To Mun,Ground water,700,3,1.699716714,1.487252125,0.283286119,0.495750708,Local government,283,Rural,7,0,7,1,0,1,0,1,24.7567596389231,-0.49999892679763913,-0.7237502660243912,-17.7567596389231
816,4140120,WALKER TWP WATER ASSN,Centre,Association - Co-Op,Ground water,3250,9,2.467917078,3.1260282989999997,0.263244488,2.599539322,Private,1493,Rural,1,0,1,1,0,0,0,1,21.72257168087307,-0.6641053950048845,-1.3838383614872618,-20.72257168087307
817,4140123,HALF MOON WATER ASSN,Centre,Association - Co-Op,Ground water,300,3,5.23255814,1.162790698,0.0,0.0,Private,75,Rural,4,0,4,1,0,0,1,1,31.326895966613247,-0.6093515154024279,-1.0635683157190272,-27.326895966613247
818,4140124,RIDGE CREST COMM,Centre,Mobile Home Park,Ground water,300,4,1.2903225809999999,0.64516129,0.0,0.64516129,Private,105,Rural,2,0,2,1,0,0,1,1,33.36117974735412,-0.656980225477425,-1.3260523030820834,-31.36117974735412
819,4140125,COUNTRY CLUB PARK,Centre,Municipal,Ground water,81,5,4.0,2.0,0.0,0.0,Local government,28,Rural,12,3,15,1,0,1,1,1,36.2813497149239,-0.4101786704426482,-0.5372201651080171,-21.2813497149239
820,4140129,EAGLE CREEK,Centre,Mobile Home Park,Ground water,60,3,0.0,0.0,0.0,0.0,Private,25,Rural,16,0,16,1,0,0,1,1,33.9999856710343,-0.3700449414822596,-0.4671243298432617,-17.999985671034302
821,4180035,BEECH CREEK BORO AUTH,Clinton,Authority,Ground water,1800,4,2.090592334,1.916376307,0.406504065,0.754936121,Local government,680,Rural,1,0,1,1,0,1,0,1,24.63458672247378,-0.6687761085831899,-1.42542056644125,-23.63458672247378
822,4180048,LOCK HAVEN CITY AUTH MCELHATTA,Clinton,Auth Leases Bk To Mun(Pu),Surface water,9890,7,8.974919165,8.319496636,3.285851612,1.913833785,Local government,3200,Urban,3,1,4,0,1,1,0,0,12.994513156022402,-0.4782912562251686,-0.6739912500463345,-8.994513156022402
823,4180049,SUBURBAN LOCK HAVEN WATER AUTH,Clinton,Authority - (Purchases),Surface water purchased,9700,11,3.8879888910000004,4.061559824,1.145568156,1.099282573,Local government,3172,Rural,39,1,40,1,0,1,0,0,20.3481022420497,0.6718281392704288,0.5308276562758606,19.6518977579503
824,4180050,EASTVILLE WATER ASSN,Clinton,Association - Co-Op,Ground water,75,4,2.777777778,2.777777778,0.0,0.0,Private,23,Rural,96,0,96,1,0,0,1,1,32.794935406318,1.346764067168019,0.9145776487169796,63.205064593682
825,4180051,GREENBURR WATER ASSN,Clinton,Association - Co-Op,Ground water,115,4,2.5,2.5,0.0,0.0,Private,42,Rural,214,1,215,1,0,0,1,1,32.913493021615224,3.866000066899552,1.8945679784520275,182.08650697838476
826,4180052,LOGANTON BORO,Clinton,Municipal,Ground water,402,10,2.3762376240000003,1.98019802,0.396039604,0.792079208,Local government,192,Rural,25,0,25,1,0,1,1,1,37.25846168476452,-0.23011512338046927,-0.26141999953187317,-12.25846168476452
827,4180055,PORTER TWP MUNI AUTH,Clinton,Authority,Surface water,425,5,3.169734151,1.226993865,0.0,0.613496933,Local government,133,Rural,62,0,62,1,0,1,1,0,30.978181722686806,0.6994685811912285,0.5486190005078587,31.021818277313194
828,4180058,RENOVO BORO WATER DEPT,Clinton,Municipal,Surface water,1800,8,4.169662113999999,3.6664270310000004,0.503235083,1.941049605,Local government,865,Rural,4,0,4,1,0,1,0,0,20.226946088522055,-0.5580243527266264,-0.8797844767430156,-16.226946088522055
829,4180059,SOUTH RENOVO WATER SYS,Clinton,Municipal,Surface water,540,4,4.115226337,3.7037037039999996,0.411522634,2.057613169,Local government,275,Rural,55,0,55,1,0,1,0,0,20.24759965453831,1.1938870347324657,0.8354510357833461,34.752400345461695
830,4180060,CHAPMAN TWP WATER AUTH,Clinton,Authority - (Purchases),Surface water purchased,270,9,4.242424242,3.6363636360000005,0.606060606,1.8181818180000002,Local government,125,Rural,16,0,16,1,0,1,1,0,30.689345224884352,-0.33430241648589193,-0.4095673698697832,-14.689345224884352
831,4180062,CRAWFORD TWP AUTH,Clinton,Authority,Surface water,600,5,2.024291498,1.619433198,0.4048583,0.809716599,Local government,242,Rural,1,0,1,1,0,1,0,0,20.805602076788794,-0.6623673986550555,-1.369376090220401,-19.805602076788794
832,4180064,ROTE MUTUAL WATER CO,Clinton,Association - Co-Op,Groundwater under influence of surface water,481,6,3.238866397,1.214574899,0.0,0.809716599,Private,231,Rural,20,0,20,1,0,0,0,1,21.30986848375916,-0.04278166842849192,-0.04368035147529799,-1.3098684837591605
833,4180066,BOONEVILLE MUTUAL WATER CO INC,Clinton,Association - Co-Op,Ground water,87,6,2.702702703,2.702702703,0.0,0.0,Private,38,Rural,77,0,77,1,0,0,1,1,32.82693582771626,0.9403223370660011,0.695066582871995,44.17306417228374
834,4180067,APPALACHIAN UTILITIES INC,Clinton,Private Investor Owned,Ground water,3000,10,1.9118869490000001,3.1033527289999996,0.304793572,1.10834026,Private,1417,Rural,11,0,11,1,0,0,0,1,21.919964060833948,-0.34684033592535596,-0.42929743870278075,-10.919964060833948
835,4180070,CENTRAL CLINTON CNTY FILTRA AU,Clinton,Authority - (Purchases),Surface water,19261,3,6.666666667,6.666666667,0.0,0.0,Local government,1,Rural,2,0,2,1,0,1,1,0,29.799550376973013,-0.6514029548924513,-1.2865517256808434,-27.799550376973013
836,4180071,EAGLE RIDGE PERSONAL CARE HOME,Clinton,Institutional Health,Ground water,37,3,0.0,0.0,0.0,0.0,Private,4,Rural,8,0,8,1,0,0,1,1,33.9999856710343,-0.5345094908414242,-0.8117239462482626,-25.999985671034302
837,4190008,SUEZ WATER PA BLOOMSBURG,Columbia,Private Investor Owned,Surface water,24900,6,7.566073587999999,10.79633788,4.554615075,3.4145217939999997,Private,5135,Urban,0,0,0,0,1,0,0,0,11.850447271693014,-0.68977246821531,-1.785335269262798,-11.850447271693014
838,4190011,CATAWISSA BORO MUNI WATER AUTH,Columbia,Authority,Ground water,1644,20,3.1069684860000004,5.947625388,1.242787395,2.441189525,Local government,625,Urban,16,0,16,0,1,1,0,1,16.8055057438074,-0.03325897121909472,-0.03379766624383129,-0.8055057438074016
839,4190012,ORANGEVILLE BORO WATER AUTH,Columbia,Auth Leases Back To Mun,Ground water,500,4,1.967213115,2.786885246,0.327868852,0.491803279,Local government,150,Urban,1,0,1,0,1,1,1,1,25.73375338566308,-0.6702671483239621,-1.4396451168228883,-24.73375338566308
840,4190013,PA AMER WATER CO BERWICK DIST,Columbia,Private Investor Owned,Ground water,12880,6,5.073941866,6.852371239,1.204742478,3.066037736,Private,6255,Urban,0,0,0,0,1,0,0,1,14.42239104423247,-0.6922551257652454,-1.8371229348014144,-14.42239104423247
841,4190014,BENTON MUNI WATER AUTH,Columbia,Authority,Groundwater under influence of surface water,1100,3,2.517985612,3.29736211,0.839328537,1.678657074,Local government,464,Rural,12,0,12,1,0,1,0,1,24.57814817701612,-0.3567267946008972,-0.44519585627868996,-12.578148177016121
842,4190015,WONDERVIEW WATER CO,Columbia,Priv Investr Owned-(Pu),Ground water,350,7,2.97029703,5.9405940589999995,0.99009901,1.98019802,Private,161,Rural,29,1,30,1,0,0,1,1,33.04674621662545,-0.06442859108795398,-0.06650605651560076,-3.0467462166254506
843,4190016,AQUA PA MIFFLIN TWP,Columbia,Municipal,Ground water,1220,6,4.713493531,3.512014787,0.0,3.234750462,Private,480,Urban,1,1,2,0,1,0,0,1,14.343281354372273,-0.5956738013105222,-1.0087363587635771,-12.343281354372273
844,4190017,MILLVILLE MUNI WATER AUTH,Columbia,Auth Leases Back To Mun,Groundwater under influence of surface water,969,6,1.821730644,2.081977879,0.130123617,1.561483409,Local government,287,Rural,7,0,7,1,0,1,0,1,24.757508811129426,-0.5000050398525595,-0.7237648393653209,-17.757508811129426
845,4190019,BROOKSIDE VILLAGE MHP,Columbia,Mobile Home Park,Ground water,475,7,1.8779342719999998,2.816901408,0.23474178399999998,0.46948356799999996,Private,170,Urban,61,0,61,0,1,0,1,1,22.77421636281703,1.1690723074479565,0.8222456382515777,38.22578363718297
846,4190020,STONY BROOK CIRCLE MHP,Columbia,Mobile Home Park,Ground water,356,5,2.017291066,2.7377521610000004,0.288184438,0.432276657,Private,185,Urban,9,3,12,0,1,0,1,1,22.71605588852693,-0.3285629710087141,-0.4006986889423511,-10.716055888526931
847,4190285,THE GARDENS AT ORGANGEVILLE,Columbia,Institutional Health,Ground water,118,3,0.0,0.0,0.0,0.0,Private,1,Urban,2,0,2,0,1,0,1,1,23.261894524432982,-0.636769555431526,-1.1969021530241348,-21.261894524432982
848,4190289,HERITAGE HILLSIDE ESTATES,Columbia,Mobile Home Park,Ground water,90,3,0.0,10.0,0.0,0.0,Private,40,Urban,24,0,24,0,1,0,1,1,24.070531895549315,-0.002042102517161895,-0.0020440803446051987,-0.0705318955493155
849,4190296,PLEASANT VIEW ESTATES INC,Columbia,Mobile Home Park,Ground water,390,9,3.658536585,2.43902439,0.0,1.219512195,Private,110,Urban,91,2,93,0,1,0,1,1,22.089919943988185,2.2351105503136557,1.3154929213431343,70.91008005601182
850,4190298,COUNTRY TERRACE MHP,Columbia,Mobile Home Park,Ground water,70,3,0.0,0.0,0.0,0.0,Private,58,Rural,3,0,3,1,0,0,1,1,33.9999856710343,-0.6372998341909021,-1.1995393963819352,-30.999985671034302
851,4190840,SUEZ WATER PA COLUMBIA CNTY,Columbia,Priv Investr Owned-(Pu),Ground water,341,7,4.409171076,7.936507937000001,1.0582010579999999,3.527336861,Private,54,Urban,0,0,0,0,1,0,1,1,22.233290665789767,-0.6963312865896143,-1.9474228790715533,-22.233290665789767
852,4290003,WELLS TANNERY WATER ASSN,Fulton,Association - Co-Op,Ground water,95,5,2.5,2.5,0.0,2.5,Private,30,Rural,36,1,37,1,0,0,1,1,32.913493021615224,0.08676335503375018,0.08343532289612703,4.086506978384776
853,4290004,NEEDMORE WATER SUPPLY CO,Fulton,Private Investor Owned,Ground water,276,3,1.706484642,2.389078498,0.34129692799999994,0.6825938570000001,Private,105,Rural,0,0,0,1,0,0,1,1,33.33219569403472,-0.6988734497797416,-2.046135607946747,-33.33219569403472
854,4290005,MCCONNELLSBURG BORO WATER SYS,Fulton,Authority,Groundwater under influence of surface water,2000,27,3.3088235289999997,5.928308824,3.492647059,1.1029411759999999,Local government,890,Rural,150,0,150,1,0,1,0,1,24.48038027151172,3.5739172648584407,1.800988498913753,125.51961972848828
855,4310011,DUDLEY CARBON COALMONT JT MUNI AUTH,Huntingdon,Authority,Ground water,403,4,3.0405405410000004,1.351351351,0.6756756759999999,0.0,Local government,136,Rural,38,0,38,1,0,1,1,1,36.77543976308713,0.023287289563402012,0.02303537555829315,1.2245602369128719
856,4310012,HUNTINGDON BORO WATER DEPT,Huntingdon,Municipal,Surface water,13776,3,5.878220141,10.70257611,6.3348946139999995,2.365339578,Local government,2730,Urban,1,0,1,0,1,1,0,0,13.783630202100417,-0.6415383988593933,-1.2256652819054348,-12.783630202100417
857,4310014,YOUTH FORESTRY CAMP NUMBER 3,Huntingdon,Institutional Education,Ground water,43,3,0.0,5.0,0.0,0.0,State government,6,Rural,5,0,5,1,0,1,1,1,39.141680939769124,-0.6102625902828371,-1.0674050938813002,-34.141680939769124
858,4310015,MAPLETON MUNI WATER AUTH,Huntingdon,Authority,Surface water,570,4,2.3809523809999997,2.976190476,0.595238095,1.388888889,Local government,222,Rural,47,2,49,1,0,1,0,0,20.780320680755846,0.9448978674938076,0.6977102512086814,28.219679319244154
859,4310016,MT UNION MUNI AUTH,Huntingdon,Auth Leases Back To Mun,Surface water,5801,12,8.672699848999999,16.930618399999997,9.766214178,1.018099548,Local government,1731,Urban,120,0,120,0,1,1,0,0,13.449094425163693,5.477832542671929,2.357800743691428,106.5509055748363
860,4310017,NEELYTON WATER CO-OP,Huntingdon,Association - Co-Op,Ground water,57,4,5.555555556,0.0,0.0,0.0,Private,32,Rural,29,0,29,1,0,0,1,1,31.037736739005005,-0.04585867239374412,-0.04689401659684943,-2.0377367390050054
861,4310019,PETERSBURG BORO AUTH,Huntingdon,Auth Leases Back To Mun,Surface water,650,7,2.278481013,30.37974684,22.78481013,5.82278481,Local government,295,Rural,73,1,74,1,0,1,0,0,22.858671580878436,1.558355455607715,1.0183502824683697,51.141328419121564
862,4310021,ALEXANDRIA BORO WATER AUTH,Huntingdon,Authority,Surface water,815,6,2.354048964,30.50847458,22.78719397,5.743879473,Local government,336,Rural,26,0,26,1,0,1,0,0,22.840390948831097,0.09635441880727365,0.09227927139941267,3.1596090511689034
863,4310023,BROAD TOP CITY WATER AUTH,Huntingdon,Authority,Ground water,350,7,2.879581152,1.308900524,0.785340314,0.0,Local government,1,Rural,14,0,14,1,0,1,1,1,36.86734524879963,-0.43378821304044873,-0.5817149626449954,-22.86734524879963
864,4310025,ORBISONIA  ROCKHILL JT WATER AUTH,Huntingdon,Authority,Ground water,1200,7,2.4680851059999998,1.6170212769999999,0.25531914899999997,1.1063829790000002,Local government,389,Rural,10,0,10,1,0,1,0,1,24.457441304576857,-0.4120286499248843,-0.5406217779295223,-14.457441304576857
865,4310026,SALTILLO WATER SYS,Huntingdon,Municipal,Ground water,350,9,2.388059701,1.4925373130000001,0.29850746300000003,1.194029851,Local government,50,Rural,52,0,52,1,0,1,1,1,37.189210460257556,0.27854159066424333,0.24848709752843626,14.810789539742444
866,4310027,SHIRLEYSBURG MUNI AUTH,Huntingdon,Authority,Ground water,225,3,4.4692737430000005,6.145251397000001,0.558659218,1.117318436,Local government,67,Rural,169,0,169,1,0,1,1,1,36.51667372086835,2.537150405916329,1.4348760096308104,132.48332627913166
867,4310028,HUNTINGDON STATE CORR INST,Huntingdon,Institutional Correctional,Surface water purchased,2200,7,3.639010189,23.58078603,17.03056769,4.657933042,State government,1,Urban,6,0,6,0,1,1,1,0,22.701398219484528,-0.5124055271208858,-0.7540310695443325,-16.701398219484528
868,4310030,THREE SPRINGS BORO,Huntingdon,Municipal,Ground water,350,12,2.469135802,1.728395062,0.24691358,1.234567901,Local government,184,Rural,57,0,57,1,0,1,1,1,37.16971576045761,0.37313586985607006,0.32221592407465893,19.830284239542387
869,4310031,WARRIORS MARK GEN AUTH,Huntingdon,Authority,Ground water,750,10,1.302083333,3.385416667,0.520833333,0.78125,Local government,215,Rural,111,0,111,1,0,1,0,1,25.080969054033062,2.3883574186120886,1.3769265146188492,85.91903094596694
870,4310032,WOOD BROADTOP WELLS JT MUNI AU,Huntingdon,Authority,Surface water,800,5,2.935010482,1.467505241,0.628930818,0.209643606,Local government,305,Rural,165,0,165,1,0,1,0,0,20.486372589272655,4.90745354465081,2.2027815769784262,144.51362741072734
871,4310038,WALKER TWP MUNI AUTH,Huntingdon,Authority,Ground water,1450,4,1.931649331,1.8573551259999999,0.371471025,0.371471025,Local government,593,Rural,35,0,35,1,0,1,0,1,24.69393564117146,0.2909315701015473,0.25839751250531007,10.30606435882854
872,4310050,MILL CREEK AREA MUNI AUTH,Huntingdon,Authority,Ground water,1108,4,3.330411919,2.278702892,0.087642419,0.175284838,Local government,304,Rural,63,0,63,1,0,1,0,1,24.168410324509136,1.119779471717221,0.795687784129914,38.83158967549086
873,4310298,HARTSLOG COURTS MHP,Huntingdon,Mobile Home Park,Ground water,90,3,2.9411764710000003,30.88235294,22.05882353,5.882352941000001,Private,53,Rural,128,0,128,1,0,0,1,1,36.004045045979375,1.7867024555835804,1.1239466525866924,91.99595495402062
874,4340002,MCALISTERVILLE AREA JT AUTH,Juniata,Authority,Groundwater under influence of surface water,825,10,4.87804878,5.0215208030000005,0.573888092,4.447632712,Local government,425,Rural,60,1,61,1,0,1,0,1,23.784289850343207,1.0903378015506366,0.7796130205992865,37.21571014965679
875,4340003,BROOKLINE MANOR,Juniata,Private Investor Owned,Ground water,100,3,0.0,0.0,0.0,0.0,Private,8,Rural,20,0,20,1,0,0,1,1,33.9999856710343,-0.28781266680267725,-0.3402822165287063,-13.999985671034302
876,4340005,GRONINGER FARMS ARCH ROCK,Juniata,Private Investor Owned,Ground water,175,5,4.7619047619999995,4.7619047619999995,0.0,4.7619047619999995,Private,63,Rural,32,1,33,1,0,0,1,1,31.960423606798216,0.022725104890095438,0.02248509653941606,1.0395763932017843
877,4340006,BENNERS MHP,Juniata,Mobile Home Park,Ground water,60,3,0.0,0.0,0.0,0.0,Private,26,Rural,95,0,95,1,0,0,1,1,33.9999856710343,1.2540424834394908,0.8670404810396569,61.0000143289657
878,4340007,THOMPSONTOWN WATER SYS,Juniata,Authority,Ground water,1000,10,2.229845626,2.401372213,0.17152658699999998,1.715265866,Local government,423,Rural,90,0,90,1,0,1,0,1,24.619131617046154,1.8511997534401121,1.152700156359366,65.38086838295385
879,4340008,MIFFLINTOWN MUNI AUTH,Juniata,Authority,Surface water,4450,8,3.657262278,5.78892372,0.752351097,3.991640543,Local government,1500,Rural,1,0,1,1,0,1,0,0,20.54620292885094,-0.6618479543628307,-1.3651489545126125,-19.54620292885094
880,4340009,RICHFIELD AREA JOINT AUTH,Juniata,Auth Leases Back To Mun,Ground water,1000,10,3.095238095,3.571428571,1.071428571,0.833333333,Local government,230,Rural,3,0,3,1,0,1,0,1,24.36926378358527,-0.6111932381249315,-1.0715971069134969,-21.36926378358527
881,4340010,PORT ROYAL MUNI AUTH,Juniata,Authority,Ground water,950,10,2.282541641,7.958050586000001,1.295496607,4.071560765,Private,415,Urban,39,0,39,0,1,0,0,1,15.155475933951243,1.0900202018853216,0.779429491626011,23.844524066048756
882,4340011,JUNIATA HAVEN MHP,Juniata,Mobile Home Park,Ground water,80,3,0.0,10.0,0.0,5.0,Private,28,Urban,52,0,52,0,1,0,1,1,24.070531895549315,0.8086389380987665,0.6168000782766515,27.929468104450685
883,4340016,LOCUST GROVE RETIREMENT VILLAG,Juniata,Institutional Health,Ground water,177,4,0.0,10.0,0.0,0.0,Private,15,Urban,10,1,11,0,1,0,1,1,24.070531895549315,-0.3784297285174144,-0.48125906712756844,-13.070531895549315
884,4340017,ORCHARD HILLS APT,Juniata,Apartments,Ground water,499,9,2.189781022,8.02919708,1.459854015,4.379562044,Private,175,Urban,12,0,12,0,1,0,1,1,23.06516658914042,-0.33418591036380535,-0.40939012592267554,-11.065166589140421
885,4340018,AQUA PA MERIBAH,Juniata,Private Investor Owned,Ground water,135,6,0.0,0.0,0.0,0.0,Private,49,Rural,0,1,1,1,0,0,1,1,33.9999856710343,-0.6784159715306932,-1.5280563755221934,-32.9999856710343
886,4410002,AMER TEMPO VILLAGE MHP,Lycoming,Mobile Home Park,Ground water,88,3,0.0,11.11111111,0.0,0.0,Private,38,Urban,15,0,15,0,1,0,1,1,24.16209809941989,-0.2642740811030013,-0.30724936188537794,-9.16209809941989
887,4410005,HEATHERBROOK ESTATES MHP,Lycoming,Mobile Home Park,Ground water,410,6,2.542372881,4.237288136,0.0,1.694915254,Private,130,Urban,7,2,9,0,1,0,1,1,22.63688249580939,-0.4195646009123277,-0.5546040800607426,-13.636882495809392
888,4410007,FAIRLAWN TRAILER COURT,Lycoming,Mobile Home Park,Ground water,63,3,1.9230769230000002,5.769230769,1.9230769230000002,1.9230769230000002,Private,21,Urban,9,2,11,0,1,0,1,1,22.98810609082989,-0.3632610597633629,-0.45588292407862097,-11.988106090829891
889,4410010,ABC MHP  2,Lycoming,Mobile Home Park,Ground water,75,3,0.0,7.142857143,0.0,0.0,Private,29,Urban,6,2,8,0,1,0,1,1,23.8366661717189,-0.4629700920254817,-0.6407876071398363,-15.8366661717189
890,4410011,LYCOMING CREEK VILLAGE,Lycoming,Mobile Home Park,Ground water,38,3,0.0,5.0,0.0,0.0,Private,21,Urban,0,0,0,0,1,0,1,1,23.662759224174764,-0.6967904344774912,-1.9628864466213207,-23.662759224174764
891,4410016,BITTNERS MHP,Lycoming,Mobile Home Park,Ground water,100,3,3.8461538460000004,7.692307692000001,0.0,0.0,Private,50,Rural,185,12,197,1,0,0,1,1,32.77079899258685,3.5019294244855197,1.7773701037120335,164.22920100741317
892,4410019,PINECREST VILLAGE MHP,Lycoming,Mobile Home Park,Groundwater under influence of surface water,195,10,1.176470588,2.156862745,0.39215686299999997,1.176470588,Private,80,Rural,80,0,80,1,0,0,1,1,33.59666444428564,0.965331835055254,0.7094850316379818,46.40333555571436
893,4410020,OLYMPIC VILLAGE,Lycoming,Mobile Home Park,Ground water,98,6,7.407407407000001,3.7037037039999996,0.0,0.0,Private,36,Rural,131,1,132,1,0,0,1,1,30.49231066708956,2.3249360130249643,1.351731187525222,101.50768933291045
894,4410027,ORCHARD MHP,Lycoming,Mobile Home Park,Ground water,325,6,3.514376997,2.555910543,1.277955272,0.319488818,Private,150,Urban,5,0,5,0,1,0,1,1,22.151078904923327,-0.5391317321397967,-0.8245549547214842,-17.151078904923327
895,4410030,HARVEST MOON MHP,Lycoming,Mobile Home Park,Ground water,360,7,5.3763440860000005,4.838709677,1.075268817,0.537634409,Private,170,Urban,24,0,24,0,1,0,1,1,21.652816014549966,0.07546085786368578,0.07292166334611182,2.347183985450034
896,4410031,CARPENTERS PARK INC,Lycoming,Mobile Home Park,Ground water,120,5,5.454545455,5.454545455,0.0,0.0,Private,50,Rural,60,0,60,1,0,0,1,1,31.67413146247557,0.6247561802196816,0.5000103684990471,28.32586853752443
897,4410033,TWIN HILLS VILLAGE MHP,Lycoming,Mobile Home Park,Ground water,225,4,4.62962963,3.7037037039999996,0.9259259259999999,0.9259259259999999,Private,112,Urban,41,0,41,0,1,0,1,1,21.83489101117317,0.6110683405664352,0.49091701725074377,19.16510898882683
898,4410035,LCWSA HALLS STATION SYS,Lycoming,Authority,Ground water,327,3,2.8372093019999998,4.093023256,0.093023256,1.534883721,Local government,19,Rural,3,0,3,1,0,1,1,1,37.24565471285986,-0.6430770164738168,-1.2330950947990738,-34.24565471285986
899,4410152,COGAN VALLEY MHP,Lycoming,Mobile Home Park,Ground water,250,5,2.0,6.0,2.0,2.0,Private,77,Urban,83,0,83,0,1,0,1,1,22.97722183418056,1.8196500147986179,1.1386863078952858,60.02277816581944
900,4410153,OAK LYNN MANOR MHP,Lycoming,Mobile Home Park,Ground water,250,3,3.1847133760000004,2.547770701,1.27388535,0.0,Private,86,Urban,4,0,4,0,1,0,1,1,22.27060294914876,-0.5712743799906549,-0.9217833075109177,-18.27060294914876
901,4410154,MEADOWBROOK MHP LYCOMING CNTY,Lycoming,Mobile Home Park,Ground water,224,5,2.857142857,4.285714286,0.0,1.428571429,Private,65,Urban,11,2,13,0,1,0,1,1,22.52399614426578,-0.2944766099917325,-0.34987324835432737,-9.52399614426578
902,4410156,JERSEY SHORE AREA JT WATER AUTH,Lycoming,Authority,Surface water,7200,12,5.38450724,2.404048925,1.0122311259999999,0.576409391,Local government,2420,Rural,40,3,43,1,0,1,0,0,19.74239917876155,0.819189191670795,0.6232213946110038,23.25760082123845
903,4410160,HIDDEN VALLEY MHP,Lycoming,Mobile Home Park,Ground water,60,3,0.0,0.0,0.0,0.0,Private,20,Rural,13,0,13,1,0,0,1,1,33.9999856710343,-0.4317191474919463,-0.5777080298483105,-20.999985671034302
904,4410161,MONTGOMERY WATER & SEWER AUTH,Lycoming,Auth Leases Back To Mun,Ground water,2700,9,2.411208863,11.63245357,5.278592375,3.388725969,Local government,813,Rural,3,2,5,1,0,1,0,1,25.332603483150493,-0.5596406275910228,-0.8846941346987527,-20.332603483150493
905,4410164,TIADAGHTON VIEW MHP,Lycoming,Mobile Home Park,Ground water,175,5,0.0,0.0,0.0,0.0,Private,43,Rural,33,2,35,1,0,0,1,1,33.9999856710343,0.020558363245756352,0.020361596795076025,1.0000143289656975
906,4410165,MUNCY BORO MUNI AUTH,Lycoming,Auth Leases Back To Mun,Ground water,2900,16,2.7896995710000003,4.077253219,0.08583691,1.587982833,Local government,1030,Urban,3,0,3,0,1,1,0,1,16.785592979738738,-0.5698665162369246,-0.9172900478985575,-13.785592979738738
907,4410166,FOXCROFT MANOR MHP,Lycoming,Mobile Home Park,Ground water,200,4,5.263157895,5.263157895,0.0,0.0,Private,80,Rural,5,0,5,1,0,0,1,1,31.752981112477805,-0.5886105301591099,-0.98178138344119,-26.752981112477805
908,4410169,VALI VIEW MHP,Lycoming,Mobile Home Park,Ground water,150,3,4.285714286,2.857142857,0.0,0.0,Private,60,Urban,9,3,12,0,1,0,1,1,21.895023181040894,-0.3146401668627842,-0.3795642274883768,-9.895023181040894
909,4410171,RALSTON AREA JT,Lycoming,Authority,Ground water,400,6,2.040816327,2.040816327,0.0,0.510204082,Local government,113,Rural,3,0,3,1,0,1,1,1,37.471845369186816,-0.6434425772033766,-1.2353022194321162,-34.471845369186816
910,4410173,WILLIAMSPORT MUNI WATER AUTH,Lycoming,Authority,Surface water,51000,16,8.327192336,16.14275187,9.803137172000001,2.667649226,Local government,18376,Urban,20,0,20,0,1,1,0,0,13.489190104021656,0.33374651069229105,0.29204043920812994,6.510809895978344
911,4410174,LCWSA VILLAGE WATER SYS,Lycoming,Private Investor Owned,Ground water,598,5,4.298150163,3.4820457019999997,0.652883569,0.652883569,Private,130,Urban,2,0,2,0,1,0,1,1,21.937351064850077,-0.6327545890990561,-1.175048299062995,-19.937351064850077
912,4410175,MONTOURSVILLE MUNI WATERWORKS,Lycoming,Municipal,Ground water,4983,12,4.41238863,4.051760713,0.04242681400000001,1.718285957,Local government,2146,Rural,6,1,7,1,0,1,0,1,23.88742209255155,-0.4926496322426901,-0.7064572287941246,-16.88742209255155
913,4410176,MUNCY STATE CORR INST,Lycoming,Institutional Correctional,Groundwater under influence of surface water,2050,7,2.506963788,11.69916435,5.292479108999999,3.3426183839999997,State government,25,Urban,13,0,13,0,1,1,1,1,26.295610134002764,-0.3526742592321277,-0.43863870643754505,-13.295610134002764
914,4410178,HUGHESVILLE BORO WATER CO,Lycoming,Auth Leases Back To Mun,Ground water,2800,9,3.4079601989999997,2.562189055,1.144278607,0.24875621899999997,Local government,1129,Urban,90,0,90,0,1,1,0,1,16.5303686177987,3.0832841689120234,1.6350588298145563,73.4696313822013
915,4410180,LCWSA LIMESTONE SYS,Lycoming,Authority,Surface water,825,6,2.182284981,1.283697048,0.0,0.513478819,Local government,250,Rural,24,0,24,1,0,1,0,0,20.727941743645346,0.10983407681917338,0.10459160356008777,3.2720582563546543
916,4410182,ROARING BRANCH WATER WORKS,Lycoming,Authority,Ground water,90,3,2.272727273,2.272727273,0.0,0.0,Private,39,Rural,10,0,10,1,0,0,1,1,33.01081343025283,-0.48712824438599944,-0.6937303830762277,-23.01081343025283
917,4410187,WATERVILLE WATER ASSN,Lycoming,Association - Co-Op,Ground water,98,3,3.007518797,0.7518796990000001,0.0,0.0,Private,75,Rural,2,0,2,1,0,0,1,1,32.44614452292166,-0.6556632965104384,-1.3163980155111032,-30.446144522921657
918,4440001,ELSESSERS MHP,Mifflin,Mobile Home Park,Ground water,65,5,5.0,5.0,0.0,5.0,Private,27,Urban,1,0,1,0,1,0,1,1,21.798949469795037,-0.6642436426485804,-1.385010609513104,-20.798949469795037
