,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Minority,Percent_Below_Poverty_Line,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
965,4410165,MUNCY BOROUGH WATER COMPANY,Lycoming,Ground water,2900,16,9.1,14.5,Local government,1030,Urban,3,0,3,0,1,1,0,1,0.3644802305652699,-0.3888598343699489,-0.6743283093465294,-0.3644802305652699
966,4410166,FOXCROFT MANOR MOBILE HOME PK,Lycoming,Ground water,200,4,9.1,14.5,Private,80,Urban,5,0,5,0,1,0,1,1,0.5743579619677828,-0.4221749523665653,-0.7776893668606354,-0.5743579619677828
967,4410169,VALI-VIEW MOBILE HOME PARK,Lycoming,Ground water,150,3,9.1,14.5,Private,60,Urban,9,3,12,0,1,0,1,1,0.5743579619677828,1.782939176739455,1.0140167692567565,2.4256420380322172
968,4410171,RALSTON AREA JOINT AUTHORITY,Lycoming,Ground water,400,6,9.1,14.5,Local government,113,Urban,3,0,3,0,1,1,1,1,0.5396292468118015,-0.41802147476522183,-0.7634034182074336,-0.5396292468118015
969,4410173,WILLIAMSPORT MUN WATER AUTH,Lycoming,Surface water,51000,16,9.1,14.5,Local government,18376,Urban,20,0,20,0,1,1,0,0,1.0134310941123332,-0.45377978881878556,-0.9075602414370825,-1.0134310941123332
970,4410174,LCWSA VILLAGE WATER,Lycoming,Ground water,598,5,9.1,14.5,Private,130,Urban,2,0,2,0,1,0,1,1,0.5743579619677828,-0.4221749523665653,-0.7776893668606354,-0.5743579619677828
971,4410175,MONTOURSVILLE WATER COMPANY,Lycoming,Ground water,4983,12,9.1,14.5,Local government,2146,Urban,6,1,7,0,1,1,0,1,0.3644802305652699,0.6780288519296314,0.4986600511240806,0.6355197694347301
972,4410176,MUNCY STATE CORRECTIONAL INST,Lycoming,Groundwater under influence of surface water,2050,7,9.1,14.5,State government,25,Urban,13,0,13,0,1,1,1,1,0.5396292468118015,-0.41802147476522183,-0.7634034182074336,-0.5396292468118015
973,4410178,HUGHESVILLE BOROUGH WATER AUTH,Lycoming,Ground water,2800,9,9.1,14.5,Local government,1129,Urban,90,0,90,0,1,1,0,1,0.3644802305652699,-0.3888598343699489,-0.6743283093465294,-0.3644802305652699
974,4410180,LCWSA LIMESTONE WATER,Lycoming,Surface water,825,6,9.1,14.5,Local government,250,Urban,24,0,24,0,1,1,0,0,1.0134310941123332,-0.45377978881878556,-0.9075602414370825,-1.0134310941123332
975,4410182,ROARING BRANCH WATERWORKS,Lycoming,Ground water,90,3,9.1,14.5,Private,39,Urban,10,0,10,0,1,0,1,1,0.5743579619677828,-0.4221749523665653,-0.7776893668606354,-0.5743579619677828
976,4410187,WATERVILLE WATER ASSOC,Lycoming,Ground water,98,3,9.1,14.5,Private,75,Urban,2,0,2,0,1,0,1,1,0.5743579619677828,-0.4221749523665653,-0.7776893668606354,-0.5743579619677828
977,4440001,ELSESSERS MHP,Mifflin,Ground water,65,5,3.5,15.8,Private,27,Rural,1,0,1,1,0,0,1,1,0.6834118545618997,-0.43303246646792204,-0.8175596240522255,-0.6834118545618997
978,4440005,NORTH HILLS MHP,Mifflin,Ground water,170,6,3.5,15.8,Private,50,Rural,7,1,8,1,0,0,1,1,0.6834118545618997,0.20060077178709326,0.17880692842724796,0.3165881454381003
979,4440008,ALLENSVILLE MUNI AUTH,Mifflin,Surface water,480,5,3.5,15.8,Local government,170,Rural,22,1,23,1,0,1,1,0,1.785318024577544,-0.20899775809243032,-0.2475535175237124,-0.785318024577544
980,4440010,LEWISTOWN BORO MUNI AUTH,Mifflin,Surface water,26765,16,3.5,15.8,Local government,9100,Rural,10,0,10,1,0,1,0,0,1.2058522199729755,-0.46132013060333193,-0.9468271375127271,-1.2058522199729755
981,4440011,MCVEYTOWN BORO AUTH,Mifflin,Ground water,342,5,3.5,15.8,Local government,201,Rural,78,1,79,1,0,1,0,1,0.43368443865279266,0.5254740389214558,0.4075801755059871,0.5663155613472073
982,4440013,NEWTON HAMILTON BORO,Mifflin,Ground water purchased,270,2,3.5,15.8,Local government,106,Rural,13,0,13,1,0,1,1,1,0.6420891652237262,-0.4292590353148528,-0.8032525628751234,-0.6420891652237262
983,4440016,FOREST HILLS APTS,Mifflin,Ground water,200,4,3.5,15.8,Private,95,Rural,3,0,3,1,0,0,1,1,0.6834118545618997,-0.43303246646792204,-0.8175596240522255,-0.6834118545618997
984,4440017,WAYNE TWP MUNI WATER AUTH,Mifflin,Ground water purchased,167,2,3.5,15.8,Local government,67,Rural,7,0,7,1,0,1,1,1,0.6420891652237262,-0.4292590353148528,-0.8032525628751234,-0.6420891652237262
985,4440018,GRANVILLE TWP SUPERVISORS,Mifflin,Ground water,58,3,3.5,15.8,Local government,26,Rural,2,0,2,1,0,1,1,1,0.6420891652237262,-0.4292590353148528,-0.8032525628751234,-0.6420891652237262
986,4470007,DANVILLE MUNICIPAL WATER AUTH,Montour,Surface water,4897,3,7.5,9.9,Local government,2272,Rural,6,0,6,1,0,1,0,0,1.518808349710087,-0.46994417117235704,-0.9982952181114845,-1.518808349710087
987,4470008,BLUE SPRINGS TERRACE,Montour,Ground water,250,3,7.5,9.9,Private,120,Rural,9,2,11,1,0,0,1,1,0.8607784716959189,0.590031221259658,0.4485581894644593,1.139221528304081
988,4470010,MAHONING TWP MUN AUTH,Montour,Surface water purchased,1507,7,7.5,9.9,Local government,1094,Rural,7,0,7,1,0,1,0,0,1.518808349710087,-0.46994417117235704,-0.9982952181114845,-1.518808349710087
989,4470015,PEPPER HILLS MOBILE HOME PARK,Montour,Ground water,170,4,7.5,9.9,Private,107,Rural,35,2,37,1,0,0,1,1,0.8607784716959189,0.590031221259658,0.4485581894644593,1.139221528304081
990,4470016,VALLEY TWP MUN AUTHORITY,Montour,Surface water purchased,95,2,7.5,9.9,Local government,62,Rural,19,0,19,1,0,1,1,0,2.248663540775387,-0.4814424683032218,-1.0837078710469878,-2.248663540775387
991,4490004,BUCKNELL VIEW MHP,Northumberland,Ground water,100,5,6.7,13.8,Private,36,Urban,2,0,2,0,1,0,1,1,0.5764694308020997,-0.4224150807796521,-0.7785303669669662,-0.5764694308020997
992,4490007,MUNICIPAL AUTHORITY SUNBURY,Northumberland,Surface water,11043,4,6.7,13.8,Local government,4331,Urban,2,0,2,0,1,1,0,0,1.0171566943697314,-0.4539487403416898,-0.9083927379387686,-1.0171566943697314
993,4490016,TURBOTVILLE MUN WATER,Northumberland,Groundwater under influence of surface water,625,4,6.7,13.8,Local government,320,Urban,2,0,2,0,1,1,0,1,0.3658201417330834,-0.3891556213011164,-0.6751512816086304,-0.3658201417330834
994,4490018,LOWER MAHANOY TWP MUN AUTH,Northumberland,Ground water,450,4,6.7,13.8,Private,183,Urban,1,1,2,0,1,0,1,1,0.5764694308020997,0.31034724486856774,0.2626305305534045,0.42353056919790033
995,4490019,KIPPS RUN MOBILE COURT,Northumberland,Ground water,19,3,6.7,13.8,Private,29,Urban,78,0,78,0,1,0,1,1,0.5764694308020997,-0.4224150807796521,-0.7785303669669662,-0.5764694308020997
996,4490020,HERNDON BORO JACKSON TWP JMA,Northumberland,Ground water,432,7,6.7,13.8,Local government,213,Urban,15,1,16,0,1,1,0,1,0.3658201417330834,0.6746338667721222,0.49672022333803073,0.6341798582669166
997,4490021,D AND H TRAILER PARK,Northumberland,Ground water,50,3,6.7,13.8,Private,20,Urban,2,0,2,0,1,0,1,1,0.5764694308020997,-0.4224150807796521,-0.7785303669669662,-0.5764694308020997
998,4490023,PA AMERICAN WHITE DEER,Northumberland,Surface water,29816,10,6.7,13.8,Private,12113,Urban,0,0,0,0,1,0,0,0,1.082617462696259,-0.4567549575201476,-0.9225199602070271,-1.082617462696259
999,4490024,AQUA PA ROARING CREEK DIVISION,Northumberland,Surface water,43000,14,6.7,13.8,Private,17567,Urban,0,0,0,0,1,0,0,0,1.082617462696259,-0.4567549575201476,-0.9225199602070271,-1.082617462696259
1000,4490298,PA AMERICAN MCEWENSVILLE,Northumberland,Ground water,282,6,6.7,13.8,Private,118,Urban,2,0,2,0,1,0,1,1,0.5764694308020997,-0.4224150807796521,-0.7785303669669662,-0.5764694308020997
1001,4550005,SELINSGROVE MUN WATERWORKS,Snyder,Ground water,5584,11,4.5,10.8,Local government,1887,Rural,87,0,87,1,0,1,0,1,0.5170555846103544,-0.41509759270504876,-0.7536275548464104,-0.5170555846103544
1002,4550006,ADAMS TWP MUNICIPAL AUTHORITY,Snyder,Ground water,225,6,4.5,10.8,Local government,69,Rural,5,0,5,1,0,1,1,1,0.7655238673724323,-0.4395489746179117,-0.8435680669804209,-0.7655238673724323
1003,4550008,AQUA PA KRATZERVILLE,Snyder,Ground water,435,6,4.5,10.8,Private,145,Rural,0,0,0,1,0,0,1,1,0.8147903971095691,-0.4429416698184099,-0.8578433313917827,-0.8147903971095691
1004,4550009,AQUA PA MONROE TWP,Snyder,Ground water,2400,18,4.5,10.8,Private,948,Rural,4,0,4,1,0,0,0,1,0.5503315351334825,-0.41934392596620695,-0.7678996768055397,-0.5503315351334825
1005,4550011,SPRING TWP MUNICIPAL AUTHORITY,Snyder,Surface water,805,6,4.5,10.8,Local government,350,Rural,6,0,6,1,0,1,0,0,1.4376642761005038,-0.46802752502617156,-0.9861235136496584,-1.4376642761005038
1006,4550012,BEAVERTOWN MUNICIPAL AUTHORITY,Snyder,Ground water,935,6,4.5,10.8,Local government,440,Rural,42,0,42,1,0,1,0,1,0.5170555846103544,-0.41509759270504876,-0.7536275548464104,-0.5170555846103544
1007,4550013,FREEBURG MUNICIPAL AUTHORITY,Snyder,Groundwater under influence of surface water,685,5,4.5,10.8,Local government,258,Rural,12,5,17,1,0,1,0,1,0.5170555846103544,3.598954329951007,1.6000255902629203,4.482944415389646
1008,4550014,KREAMER MUN AUTH,Snyder,Ground water,980,9,4.5,10.8,Local government,294,Rural,12,0,12,1,0,1,0,1,0.5170555846103544,-0.41509759270504876,-0.7536275548464104,-0.5170555846103544
1009,4550015,MCCLURE MUNICIPAL AUTHORITY,Snyder,Surface water,845,7,4.5,10.8,Local government,355,Rural,10,0,10,1,0,1,0,0,1.4376642761005038,-0.46802752502617156,-0.9861235136496584,-1.4376642761005038
1010,4550016,MIDDLEBURG MUNICIPAL AUTHORITY,Snyder,Surface water,1600,10,4.5,10.8,Local government,870,Rural,10,0,10,1,0,1,0,0,1.4376642761005038,-0.46802752502617156,-0.9861235136496584,-1.4376642761005038
1011,4550018,PERRY TWP MUNICIPAL AUTH,Snyder,Ground water,285,7,4.5,10.8,Local government,168,Rural,1,0,1,1,0,1,1,1,0.7655238673724323,-0.4395489746179117,-0.8435680669804209,-0.7655238673724323
1012,4550019,PENNS CREEK MUNICIPAL AUTH,Snyder,Ground water,725,8,4.5,10.8,Local government,189,Rural,170,0,170,1,0,1,1,1,0.7655238673724323,-0.4395489746179117,-0.8435680669804209,-0.7655238673724323
1013,4550022,SHAMOKIN DAM BOROUGH,Snyder,Surface water,1700,4,4.5,10.8,Local government,730,Rural,12,1,13,1,0,1,0,0,1.4376642761005038,-0.1424803630033094,-0.1585879929486663,-0.43766427610050385
1014,4550024,AQUA PA PENNSVIEW SYSTEM,Snyder,Ground water,350,5,4.5,10.8,Private,125,Rural,0,0,0,1,0,0,1,1,0.8147903971095691,-0.4429416698184099,-0.8578433313917827,-0.8147903971095691
1015,4550025,SALEM MANOR MOBILE HOME PARK,Snyder,Ground water,240,5,4.5,10.8,Private,103,Rural,45,0,45,1,0,0,1,1,0.8147903971095691,-0.4429416698184099,-0.8578433313917827,-0.8147903971095691
1016,4550028,PENN TOWNSHIP MUNICIPAL AUTH,Snyder,Ground water,150,4,4.5,10.8,Local government,129,Rural,0,0,0,1,0,1,1,1,0.7655238673724323,-0.4395489746179117,-0.8435680669804209,-0.7655238673724323
1017,4550800,SELINSGROVE CENTER,Snyder,Groundwater under influence of surface water,1280,9,4.5,10.8,State government,41,Rural,8,0,8,1,0,1,1,1,0.7655238673724323,-0.4395489746179117,-0.8435680669804209,-0.7655238673724323
1018,4560002,SOMERSET TWP LISTIE WATER SYS,Somerset,Ground water,218,4,5.0,12.7,Local government,60,Rural,67,0,67,1,0,1,1,1,0.7212609923860721,-0.436184084657663,-0.8299202531462774,-0.7212609923860721
1019,4560003,SOMERSET ESTATES MHP,Somerset,Ground water,362,6,5.0,12.7,Private,85,Rural,69,0,69,1,0,0,1,1,0.7676789130337869,-0.4397047650536538,-0.8442118949439342,-0.7676789130337869
1020,4560004,GLADES PIKE ESTATES,Somerset,Ground water,180,4,5.0,12.7,Private,80,Rural,4,0,4,1,0,0,1,1,0.7676789130337869,-0.4397047650536538,-0.8442118949439342,-0.7676789130337869
1021,4560006,STONEBRIDGE GARDENS MHP,Somerset,Ground water,95,7,5.0,12.7,Private,55,Rural,31,1,32,1,0,0,1,1,0.7676789130337869,0.13306694664542948,0.12287665176426121,0.23232108696621312
1022,4560012,MEYERSDALE MUNI AUTH,Somerset,Surface water,3019,9,5.0,12.7,Local government,1389,Rural,6,1,7,1,0,1,0,0,1.3545379924696452,-0.12193320662151681,-0.1333839548130159,-0.35453799246964524
1023,4560013,WINDBER AREA AUTH,Somerset,Ground water,9454,13,5.0,12.7,Local government,4339,Rural,25,0,25,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1024,4560014,MILFORD TWP MUNIC AUTH,Somerset,Ground water purchased,75,4,5.0,12.7,Local government,25,Rural,0,0,0,1,0,1,1,1,0.7212609923860721,-0.436184084657663,-0.8299202531462774,-0.7212609923860721
1025,4560016,REST ASSURED ASSISTED LIVING,Somerset,Ground water,70,3,5.0,12.7,Private,1,Rural,43,0,43,1,0,0,1,1,0.7676789130337869,-0.4397047650536538,-0.8442118949439342,-0.7676789130337869
1026,4560017,JENNER TWP MUNI AUTH,Somerset,Surface water purchased,825,6,5.0,12.7,Local government,280,Rural,13,0,13,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1027,4560019,READING MINES,Somerset,Ground water,478,4,5.0,12.7,Local government,34,Rural,77,0,77,1,0,1,1,1,0.7212609923860721,-0.436184084657663,-0.8299202531462774,-0.7212609923860721
1028,4560020,ROCKWOOD BORO MUNI AUTH,Somerset,Ground water,1250,6,5.0,12.7,Local government,500,Rural,0,0,0,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1029,4560021,CAIRNBROOK IMPROVEMENT ASSN,Somerset,Ground water,910,3,5.0,12.7,Private,240,Rural,14,0,14,1,0,0,0,1,0.5185111609049491,-0.4152918892690584,-0.7542703150378207,-0.5185111609049491
1030,4560024,SEVEN SPRINGS MUNI AUTH,Somerset,Groundwater under influence of surface water,3000,14,5.0,12.7,Local government,1250,Rural,5,0,5,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1031,4560025,INDIAN LAKE BORO WATERWORKS,Somerset,Ground water,1596,9,5.0,12.7,Local government,592,Rural,0,0,0,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1032,4560028,ADDISON AREA WATER AUTH,Somerset,Ground water,284,4,5.0,12.7,Local government,147,Rural,8,1,9,1,0,1,1,1,0.7212609923860721,0.16856799435700953,0.15273886297786302,0.2787390076139279
1033,4560029,BERLIN BORO MUNI AUTH,Somerset,Ground water,2450,16,5.0,12.7,Local government,900,Rural,2,0,2,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1034,4560030,BOSWELL BORO MUNI AUTH,Somerset,Surface water purchased,2900,6,5.0,12.7,Local government,911,Rural,2,0,2,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1035,4560031,LINCOLN TWP MUNI AUTH,Somerset,Surface water purchased,1400,10,5.0,12.7,Local government,503,Rural,53,0,53,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1036,4560032,GAHAGEN WATER ASSN,Somerset,Surface water,49,3,5.0,12.7,Private,22,Rural,797,7,804,1,0,0,1,0,2.134518186504158,1.0944016148043418,0.7203528353717298,4.865481813495842
1037,4560033,CONFLUENCE BORO MUNI AUTH,Somerset,Surface water,950,9,5.0,12.7,Local government,485,Rural,22,25,47,1,0,1,0,0,1.3545379924696452,8.132180657259955,2.6066293422356077,23.645462007530355
1038,4560034,BROOK HAVEN ACRES,Somerset,Ground water,75,4,5.0,12.7,Private,32,Rural,28,11,39,1,0,0,1,1,0.7676789130337869,5.860784063636261,2.1527766062623415,10.232321086966213
1039,4560035,GARRETT BORO WATER SYS,Somerset,Ground water,449,4,5.0,12.7,Local government,215,Rural,98,0,98,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1040,4560036,GRAY AREA WATR AUTH OF JEN TWP,Somerset,Ground water,389,4,5.0,12.7,Local government,178,Rural,71,0,71,1,0,1,1,1,0.7212609923860721,-0.436184084657663,-0.8299202531462774,-0.7212609923860721
1041,4560037,HOOVERSVILLE MUNI AUTH,Somerset,Surface water,879,4,5.0,12.7,Local government,365,Rural,20,4,24,1,0,1,0,0,1.3545379924696452,0.9098310263636671,0.6279228708920188,2.6454620075303548
1042,4560038,JENNERSTOWN MUNI AUTH,Somerset,Ground water,1337,9,5.0,12.7,Local government,650,Rural,34,1,35,1,0,1,0,1,0.4871592382284158,0.43257933906941565,0.3476895292555148,0.5128407617715842
1043,4560039,PINE CREST ESTATES MOBILE HOME,Somerset,Surface water purchased,354,7,5.0,12.7,Private,167,Rural,17,0,17,1,0,0,1,0,2.134518186504158,-0.4801210321369916,-1.0725383758193527,-2.134518186504158
1044,4560040,SUNNY ACRES,Somerset,Ground water,390,5,5.0,12.7,Private,207,Rural,70,0,70,1,0,0,0,1,0.5185111609049491,-0.4152918892690584,-0.7542703150378207,-0.5185111609049491
1045,4560041,SALISBURY BORO WATER COMM,Somerset,Ground water,725,3,5.0,12.7,Local government,388,Rural,7,0,7,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1046,4560042,SOMERSET BORO MUNI WATER AUTH,Somerset,Surface water,8500,16,5.0,12.7,Local government,3237,Rural,14,0,14,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1047,4560045,CENTRAL CITY WATER AUTH,Somerset,Ground water,2200,4,5.0,12.7,Local government,915,Rural,0,0,0,1,0,1,0,1,0.4871592382284158,-0.4109170662769354,-0.7400234075452955,-0.4871592382284158
1048,4560046,SOMERSET TWP MUNI AUTH OAKRIDG,Somerset,Surface water purchased,3800,24,5.0,12.7,Local government,558,Rural,8,0,8,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1049,4560048,CONEMAUGH TWP MUNI AUTH,Somerset,Surface water,7800,18,5.0,12.7,Local government,2533,Rural,10,0,10,1,0,1,0,0,1.3545379924696452,-0.4658546176165781,-0.9728652029062429,-1.3545379924696452
1050,4560049,HIDDEN VALLEY RESORT LP,Somerset,Ground water,750,4,5.0,12.7,Private,1067,Rural,23,0,23,1,0,0,0,1,0.5185111609049491,-0.4152918892690584,-0.7542703150378207,-0.5185111609049491
1051,4560050,WILBUR COMMUNITY WATER,Somerset,Ground water,97,4,5.0,12.7,Private,55,Rural,0,0,0,1,0,0,1,1,0.7676789130337869,-0.4397047650536538,-0.8442118949439342,-0.7676789130337869
1052,4560053,HILLCREST MANOR ESTATES,Somerset,Ground water,250,4,5.0,12.7,Private,106,Rural,76,0,76,1,0,0,1,1,0.7676789130337869,-0.4397047650536538,-0.8442118949439342,-0.7676789130337869
1053,4560057,SOMERSET TWP M A FREIDENS,Somerset,Surface water purchased,928,4,5.0,12.7,Local government,32,Rural,2,0,2,1,0,1,1,0,2.0054539460775183,-0.47846121997663305,-1.059094979867791,-2.0054539460775183
1054,4600003,PINE VALLEY MOBILE HOME COURT,Union,Ground water,425,6,15.4,12.8,Private,170,Urban,7,0,7,0,1,0,1,1,0.6404606860410802,-0.42910250980018977,-0.8026700250474361,-0.6404606860410802
1055,4600005,ROLLING HILLS MANOR,Union,Ground water,64,3,15.4,12.8,Public/Private,2,Urban,40,0,40,0,1,0,1,1,0.6404606860410802,-0.42910250980018977,-0.8026700250474361,-0.6404606860410802
1056,4600010,NEW BERLIN MUNICIPAL AUTHORITY,Union,Ground water,990,13,15.4,12.8,Local government,331,Urban,0,0,0,0,1,1,0,1,0.40642817541256243,-0.397462453793426,-0.6988581440352963,-0.40642817541256243
1057,4600012,MIFFLINBURG BORO WATER DEPT,Union,Surface water,3690,7,15.4,12.8,Local government,1463,Urban,15,1,16,0,1,1,0,0,1.1300666427027872,-0.0527848493083886,-0.054742798546062406,-0.13006664270278723
1058,4600015,WEST BUFFALO TWP MUN AUTH,Union,Surface water purchased,333,3,15.4,12.8,Local government,160,Urban,8,0,8,0,1,1,1,0,1.6731140953875199,-0.4731273243696908,-1.0196204459064622,-1.6731140953875199
1059,5020003,ASPINWALL BORO WATER DEPT,Allegheny,Surface water purchased,3151,11,20.4,13.0,Local government,1208,Urban,2,0,2,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1060,5020004,BLAWNOX BORO WATER DEPT,Allegheny,Surface water purchased,2200,3,20.4,13.0,Local government,727,Urban,3,0,3,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1061,5020006,BRACKENRIDGE BORO WATER DEPT,Allegheny,Surface water,3700,7,20.4,13.0,Local government,1363,Urban,6,0,6,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1062,5020007,BRADDOCK BORO WATER AUTH,Allegheny,Surface water purchased,2008,3,20.4,13.0,Local government,688,Urban,3,0,3,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1063,5020008,CHESWICK BORO WATER DEPT,Allegheny,Ground water purchased,1861,9,20.4,13.0,Local government,907,Urban,3,0,3,0,1,1,0,1,0.42070772389918387,-0.4001105389285961,-0.7066724417380109,-0.42070772389918387
1064,5020009,HARMAR TWP MUNI AUTH,Allegheny,Ground water,3200,9,20.4,13.0,Local government,1087,Urban,7,1,8,0,1,1,0,1,0.42070772389918387,0.5509310421964426,0.42336924265108805,0.5792922761008161
1065,5020010,CORAOPOLIS WATER & SEWER AUTH,Allegheny,Surface water purchased,6000,17,20.4,13.0,Local government,2616,Urban,1,0,1,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1066,5020011,MOON TWP MUNI AUTH,Allegheny,Surface water,38000,16,20.4,13.0,Local government,7938,Urban,0,0,0,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1067,5020012,DUQUESNE WATER DEPT,Allegheny,Surface water purchased,5565,5,20.4,13.0,Local government,1938,Urban,5,3,8,0,1,1,0,0,1.1697706848775395,0.7198272762407096,0.5249001682898983,1.8302293151224605
1068,5020013,EAST DEER TWP WATER DEPT,Allegheny,Surface water purchased,2000,4,20.4,13.0,Local government,668,Urban,20,0,20,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1069,5020015,EDGEWORTH BORO MUNI AUTH,Allegheny,Surface water purchased,7781,10,20.4,13.0,Local government,2341,Urban,1,0,1,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1070,5020018,RICHLAND TWP WATER AUTHORITY,Allegheny,Surface water purchased,10190,8,20.4,13.0,Local government,3780,Urban,2,0,2,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1071,5020019,HAMPTON SHALER WATER AUTHORITY,Allegheny,Surface water purchased,62497,32,20.4,13.0,Local government,24021,Urban,0,0,0,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1072,5020021,SPRINGDALE TWP WATER DEPT,Allegheny,Ground water purchased,1600,8,20.4,13.0,Local government,810,Urban,11,0,11,0,1,1,0,1,0.42070772389918387,-0.4001105389285961,-0.7066724417380109,-0.42070772389918387
1073,5020027,MONROEVILLE MUNICIPAL AUTH,Allegheny,Surface water purchased,48500,14,20.4,13.0,Local government,10582,Urban,2,3,5,0,1,1,0,0,1.1697706848775395,0.7198272762407096,0.5249001682898983,1.8302293151224605
1074,5020029,NEVILLE TWP WATER DEPT,Allegheny,Surface water purchased,6750,4,20.4,13.0,Local government,617,Urban,9,0,9,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1075,5020034,WESTERN ALLEGHENY COUNTY MUN A,Allegheny,Surface water purchased,19031,14,20.4,13.0,Local government,6802,Urban,17,1,18,0,1,1,0,0,1.1697706848775395,-0.06677063287708424,-0.06995916469672292,-0.16977068487753955
1076,5020036,OAKMONT WATER AUTHORITY,Allegheny,Surface water,42410,12,20.4,13.0,Local government,16779,Urban,0,0,0,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1077,5020038,PITTSBURGH WATER & SEWER AUTH,Allegheny,Surface water,520000,17,20.4,13.0,Local government,74030,Urban,23,0,23,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1078,5020039,PA AMER WATER CO-PITTSBURGH,Allegheny,Surface water,686000,14,20.4,13.0,Private,205745,Urban,0,0,0,0,1,0,0,0,1.245053174017898,-0.46260721327255705,-0.9540107473395014,-1.245053174017898
1079,5020040,FOX CHAPEL AUTH,Allegheny,Surface water purchased,18500,9,20.4,13.0,Local government,5477,Urban,2,0,2,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1080,5020041,PLUM BORO MUNI AUTH,Allegheny,Surface water purchased,27500,21,20.4,13.0,Local government,9765,Urban,0,1,1,0,1,1,0,0,1.1697706848775395,-0.06677063287708424,-0.06995916469672292,-0.16977068487753955
1081,5020043,WEST VIEW WATER AUTHORITY,Allegheny,Surface water,200000,26,20.4,13.0,Local government,54116,Urban,35,2,37,0,1,1,0,0,1.1697706848775395,0.3265283216818127,0.2747454901652483,0.8302293151224605
1082,5020045,ROBINSON TWP MUNI AUTH,Allegheny,Surface water,16354,12,20.4,13.0,Local government,4953,Urban,3,0,3,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1083,5020047,RESERVE TWP WATER DEPT,Allegheny,Surface water purchased,3333,2,20.4,13.0,Local government,1489,Urban,3,0,3,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1084,5020050,SEWICKLEY BORO WATER AUTH,Allegheny,Surface water purchased,6800,9,20.4,13.0,Local government,2185,Urban,6,0,6,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
1085,5020053,SPRINGDALE BORO WATER DEPT,Allegheny,Ground water,3405,9,20.4,13.0,Local government,1680,Urban,4,0,4,0,1,1,0,1,0.42070772389918387,-0.4001105389285961,-0.7066724417380109,-0.42070772389918387
1086,5020055,TARENTUM BORO WATER DEPT,Allegheny,Surface water,4927,5,20.4,13.0,Local government,1978,Urban,4,0,4,0,1,1,0,0,1.1697706848775395,-0.4600695874359812,-0.9399927150304914,-1.1697706848775395
